subset_rank,system,policy,mean_H_subset
3369,412,R2_cand_412,2.7128401018715413
3370,3334,R2_cand_3334,2.713125288955813
3371,5051,R2_cand_5051,2.713128781727841
3372,6373,R2_cand_6373,2.7131657917799865
3373,906,R2_cand_906,2.7134953677181315
3374,4957,R2_cand_4957,2.716951630766858
3375,6169,R2_cand_6169,2.7170953638350044
3376,1309,R2_cand_1309,2.7172094831407474
3377,3894,R2_cand_3894,2.7175938729766678
3378,5424,R2_cand_5424,2.71761213478152
3379,5451,R2_cand_5451,2.718392835083254
3380,2873,R2_cand_2873,2.718948102885992
3381,403,R2_cand_403,2.7194977894211405
3382,4795,R2_cand_4795,2.719700130812609
3383,2848,R2_cand_2848,2.719896520591943
3384,3343,R2_cand_3343,2.7211672388491324
3385,661,R2_cand_661,2.722773745488327
3386,2890,R2_cand_2890,2.7237366690435936
3387,1982,R2_cand_1982,2.72485539758594
3388,5581,R2_cand_5581,2.7253367485930564
3389,3452,R2_cand_3452,2.7253493655876495
3390,6229,R2_cand_6229,2.725845315750589
3391,4716,R2_cand_4716,2.7259828748413986
3392,870,R2_cand_870,2.7264622736323387
3393,2580,R2_cand_2580,2.7267683463023085
3394,4143,R2_cand_4143,2.727424505469275
3395,2899,R2_cand_2899,2.7274829217385825
3396,5459,R2_cand_5459,2.7277346510827782
3397,4767,R2_cand_4767,2.728302128841247
3398,4785,R2_cand_4785,2.7284899629848143
3399,3530,R2_cand_3530,2.7286838060016576
3400,6125,R2_cand_6125,2.728919877304264
3401,4571,R2_cand_4571,2.7308364904439792
3402,845,R2_cand_845,2.7309846817276027
3403,1146,R2_cand_1146,2.73104086693146
3404,6107,R2_cand_6107,2.731751702821123
3405,1536,R2_cand_1536,2.7322535855530066
3406,2546,R2_cand_2546,2.7323099887104614
3407,2008,R2_cand_2008,2.7328610083847416
3408,3680,R2_cand_3680,2.7332714202212682
3409,6049,R2_cand_6049,2.7336513768686777
3410,3732,R2_cand_3732,2.7344468159243287
3411,2616,R2_cand_2616,2.734801254085305
3412,3954,R2_cand_3954,2.7352204651076977
3413,5919,R2_cand_5919,2.7360304827285296
3414,2857,R2_cand_2857,2.736176762745873
3415,695,R2_cand_695,2.7364191445257466
3416,5664,R2_cand_5664,2.7387203081874185
3417,6391,R2_cand_6391,2.740059212477246
3418,1050,R2_cand_1050,2.7406198022797055
3419,2760,R2_cand_2760,2.7406373512830458
3420,6081,R2_cand_6081,2.740981768783737
3421,3486,R2_cand_3486,2.741144972655417
3422,5069,R2_cand_5069,2.742076946837973
3423,5920,R2_cand_5920,2.7424808004634826
3424,3945,R2_cand_3945,2.74368071341868
3425,6220,R2_cand_6220,2.7444041791310223
3426,999,R2_cand_999,2.744584017184418
3427,2511,R2_cand_2511,2.744600826756653
3428,2726,R2_cand_2726,2.7453640589976143
3429,5841,R2_cand_5841,2.7454982607977705
3430,4596,R2_cand_4596,2.746140560148857
3431,1716,R2_cand_1716,2.746826541925565
3432,4042,R2_cand_4042,2.7471079621858543
3433,5937,R2_cand_5937,2.7483446566932823
3434,1221,R2_cand_1221,2.7495540416293087
3435,5521,R2_cand_5521,2.7498547390608707
3436,2017,R2_cand_2017,2.7501568496835143
3437,6211,R2_cand_6211,2.751492107179517
3438,3342,R2_cand_3342,2.752201665754864
3439,1803,R2_cand_1803,2.7522390874201728
3440,1300,R2_cand_1300,2.752248089648631
3441,5692,R2_cand_5692,2.7527171322267012
3442,1387,R2_cand_1387,2.7531475149456
3443,3032,R2_cand_3032,2.7538683145294187
3444,6185,R2_cand_6185,2.7542098832570296
3445,1181,R2_cand_1181,2.7544327401088755
3446,1873,R2_cand_1873,2.7550488474535517
3447,3427,R2_cand_3427,2.755577819218181
3448,4947,R2_cand_4947,2.7558949936222756
3449,1155,R2_cand_1155,2.7572342543017503
3450,2598,R2_cand_2598,2.757919556452551
3451,5237,R2_cand_5237,2.7583610524594877
3452,1966,R2_cand_1966,2.758683030573833
3453,368,R2_cand_368,2.758857078647484
3454,677,R2_cand_677,2.759061993986303
3455,6247,R2_cand_6247,2.7596579611878265
3456,1948,R2_cand_1948,2.761274104110899
3457,402,R2_cand_402,2.7613205777328114
3458,686,R2_cand_686,2.762831676334012
3459,359,R2_cand_359,2.762971569862427
3460,2708,R2_cand_2708,2.7637368406031735
3461,5743,R2_cand_5743,2.763744424854202
3462,1641,R2_cand_1641,2.7637537474627054
3463,3913,R2_cand_3913,2.7645021583011835
3464,4060,R2_cand_4060,2.7653209014704823
3465,5434,R2_cand_5434,2.7660680799977415
3466,670,R2_cand_670,2.766589521413217
3467,4733,R2_cand_4733,2.7670288910214427
3468,6203,R2_cand_6203,2.767078567579866
3469,3418,R2_cand_3418,2.7689254083517203
3470,5646,R2_cand_5646,2.7691159181730214
3471,1318,R2_cand_1318,2.769298987723076
3472,3982,R2_cand_3982,2.7718341295658373
3473,5034,R2_cand_5034,2.772446033033612
3474,231,R2_cand_231,2.773121504006406
3475,1947,R2_cand_1947,2.7736370619357142
3476,1511,R2_cand_1511,2.77585266288276
3477,2717,R2_cand_2717,2.7759407260232667
3478,5355,R2_cand_5355,2.7764175051807474
3479,1632,R2_cand_1632,2.7764260596504373
3480,990,R2_cand_990,2.7771310553637907
3481,3168,R2_cand_3168,2.777616919087949
3482,6016,R2_cand_6016,2.7793797075438516
3483,6160,R2_cand_6160,2.779670281415395
3484,4794,R2_cand_4794,2.7805811648151044
3485,5682,R2_cand_5682,2.781450804866331
3486,6347,R2_cand_6347,2.7816203200997927
3487,5025,R2_cand_5025,2.7817828276029894
3488,2384,R2_cand_2384,2.7821950923822145
3489,5717,R2_cand_5717,2.7823168470167206
3490,5211,R2_cand_5211,2.78245362174977
3491,3972,R2_cand_3972,2.782832458085217
3492,5511,R2_cand_5511,2.7830146612465825
3493,6006,R2_cand_6006,2.7833769155928962
3494,1299,R2_cand_1299,2.7839025932136465
3495,2997,R2_cand_2997,2.784122497638487
3496,4195,R2_cand_4195,2.7853174501862554
3497,5604,R2_cand_5604,2.785818338643163
3498,3819,R2_cand_3819,2.785981298639279
3499,2044,R2_cand_2044,2.7861185309698087
3500,5605,R2_cand_5605,2.786780272775639
3501,5938,R2_cand_5938,2.7875540079735535
3502,5043,R2_cand_5043,2.7876265099961914
3503,2427,R2_cand_2427,2.7877237293626127
3504,5725,R2_cand_5725,2.788186405531613
3505,4178,R2_cand_4178,2.788814665116413
3506,651,R2_cand_651,2.7890617254669396
3507,3862,R2_cand_3862,2.7897480593978763
3508,3973,R2_cand_3973,2.790414165337327
3509,240,R2_cand_240,2.790584416593828
3510,2418,R2_cand_2418,2.7919186264293883
3511,660,R2_cand_660,2.792422570686381
3512,2864,R2_cand_2864,2.792504892954546
3513,1554,R2_cand_1554,2.792579663981284
3514,863,R2_cand_863,2.793348716056116
3515,5095,R2_cand_5095,2.7934128734908716
3516,6090,R2_cand_6090,2.7937812436873712
3517,2988,R2_cand_2988,2.7940670437366677
3518,1485,R2_cand_1485,2.794868870590255
3519,3828,R2_cand_3828,2.79605704330724
3520,582,R2_cand_582,2.7975476262722534
3521,3672,R2_cand_3672,2.797736294720419
3522,5613,R2_cand_5613,2.798793489158781
3523,3504,R2_cand_3504,2.7993521675240105
3524,1351,R2_cand_1351,2.800610064747767
3525,3903,R2_cand_3903,2.8018707699765137
3526,5674,R2_cand_5674,2.8023366840553843
3527,3408,R2_cand_3408,2.802420792720649
3528,4948,R2_cand_4948,2.8026042168058836
3529,2409,R2_cand_2409,2.8028103540757963
3530,4204,R2_cand_4204,2.8060256681491826
3531,4689,R2_cand_4689,2.8060600128874844
3532,3426,R2_cand_3426,2.806302309720473
3533,5026,R2_cand_5026,2.80641411560258
3534,3376,R2_cand_3376,2.806683332795555
3535,6194,R2_cand_6194,2.808319678012711
3536,6178,R2_cand_6178,2.8101022334905217
3537,2847,R2_cand_2847,2.8119191931120735
3538,3981,R2_cand_3981,2.813282547910587
3539,5193,R2_cand_5193,2.8135978705196214
3540,4153,R2_cand_4153,2.8145159997240277
3541,4007,R2_cand_4007,2.815474793196808
3542,1467,R2_cand_1467,2.815488461366132
3543,6168,R2_cand_6168,2.815986128757042
3544,6099,R2_cand_6099,2.816524602347168
3545,6365,R2_cand_6365,2.8165492791652103
3546,915,R2_cand_915,2.818755223504887
3547,5734,R2_cand_5734,2.8220505456672766
3548,3663,R2_cand_3663,2.823143397578569
3549,6331,R2_cand_6331,2.823638103851296
3550,3050,R2_cand_3050,2.8238806019856484
3551,5512,R2_cand_5512,2.8238864890472613
3552,504,R2_cand_504,2.832138688972363
3553,3496,R2_cand_3496,2.8337075648757666
3554,429,R2_cand_429,2.834819984416672
3555,4878,R2_cand_4878,2.837327723463572
3556,1563,R2_cand_1563,2.8375642121879343
3557,4965,R2_cand_4965,2.8376492303950545
3558,888,R2_cand_888,2.8384119177026466
3559,4186,R2_cand_4186,2.8391202094016093
3560,206,R2_cand_206,2.8401242431263407
3561,3998,R2_cand_3998,2.841285223582943
3562,6356,R2_cand_6356,2.8424594255506515
3563,792,R2_cand_792,2.843018789870903
3564,5770,R2_cand_5770,2.8433364047631056
3565,5614,R2_cand_5614,2.843443265169517
3566,2402,R2_cand_2402,2.8449529186141436
3567,3583,R2_cand_3583,2.845111616408281
3568,4536,R2_cand_4536,2.8482728001349775
3569,2502,R2_cand_2502,2.848689383135881
3570,2856,R2_cand_2856,2.8492623838677646
3571,5595,R2_cand_5595,2.84929398842287
3572,5683,R2_cand_5683,2.8514523927509137
3573,5673,R2_cand_5673,2.8529551831077455
3574,1957,R2_cand_1957,2.853565354017178
3575,3654,R2_cand_3654,2.8581751277027134
3576,222,R2_cand_222,2.858267409114932
3577,837,R2_cand_837,2.861474185646041
3578,6256,R2_cand_6256,2.8628270474783633
3579,4222,R2_cand_4222,2.8699061533564323
3580,6015,R2_cand_6015,2.870849798737661
3581,4680,R2_cand_4680,2.8726970955884514
3582,3512,R2_cand_3512,2.872801608025271
3583,6340,R2_cand_6340,2.874331545491005
3584,6159,R2_cand_6159,2.87606806868234
3585,1991,R2_cand_1991,2.876386027348726
3586,1882,R2_cand_1882,2.877527190813635
3587,981,R2_cand_981,2.879014212468637
3588,2607,R2_cand_2607,2.880788277678055
3589,5520,R2_cand_5520,2.882828179374412
3590,4144,R2_cand_4144,2.886011027611562
3591,4887,R2_cand_4887,2.8866231745846385
3592,5529,R2_cand_5529,2.8868686191533195
3593,2529,R2_cand_2529,2.887184375027738
3594,4698,R2_cand_4698,2.8877426964915056
3595,5044,R2_cand_5044,2.889445061164693
3596,1864,R2_cand_1864,2.8919050907392663
3597,2520,R2_cand_2520,2.8922881432975416
3598,2367,R2_cand_2367,2.894289226978314
3599,4152,R2_cand_4152,2.894491934588357
3600,2340,R2_cand_2340,2.895758690801453
3601,513,R2_cand_513,2.895952251716933
3602,2026,R2_cand_2026,2.8987593885099705
3603,4213,R2_cand_4213,2.9007747483815765
3604,495,R2_cand_495,2.9039847902067057
3605,4135,R2_cand_4135,2.9052293113382825
3606,6322,R2_cand_6322,2.9052700900061734
3607,2979,R2_cand_2979,2.9064924885012466
3608,5166,R2_cand_5166,2.9074713149701945
3609,351,R2_cand_351,2.90757415403968
3610,4518,R2_cand_4518,2.9084842345610027
3611,1956,R2_cand_1956,2.908985796671028
3612,215,R2_cand_215,2.910700739432878
3613,3990,R2_cand_3990,2.9125239937693523
3614,4169,R2_cand_4169,2.9130097129640777
3615,4545,R2_cand_4545,2.914560821900274
3616,4051,R2_cand_4051,2.9147255372329366
3617,6321,R2_cand_6321,2.91625259857363
3618,3177,R2_cand_3177,2.917335549500787
3619,2331,R2_cand_2331,2.9179155057067705
3620,810,R2_cand_810,2.9189762369658494
3621,2700,R2_cand_2700,2.920900170832863
3622,819,R2_cand_819,2.9210252038295694
3623,5699,R2_cand_5699,2.9225468087603077
3624,4160,R2_cand_4160,2.9247949875904604
3625,6177,R2_cand_6177,2.9251050108542787
3626,4869,R2_cand_4869,2.925212715064445
3627,2493,R2_cand_2493,2.930022881630933
3628,1396,R2_cand_1396,2.930178466050637
3629,2538,R2_cand_2538,2.932116713683416
3630,6238,R2_cand_6238,2.9399445372020283
3631,2035,R2_cand_2035,2.942302747319951
3632,4707,R2_cand_4707,2.9428209671970174
3633,4069,R2_cand_4069,2.944154333505895
3634,1378,R2_cand_1378,2.9445780352233912
3635,2358,R2_cand_2358,2.945006245914123
3636,5175,R2_cand_5175,2.94556234845382
3637,3006,R2_cand_3006,2.947195055512554
3638,5761,R2_cand_5761,2.9526843443169395
3639,4563,R2_cand_4563,2.9540230184350644
3640,3015,R2_cand_3015,2.9554534932870515
3641,3024,R2_cand_3024,2.9555759934593917
3642,6418,R2_cand_6418,2.956908021821234
3643,162,R2_cand_162,2.9585120642059493
3644,669,R2_cand_669,2.9598339370390825
3645,801,R2_cand_801,2.9602322577462603
3646,828,R2_cand_828,2.9602368603232447
3647,2682,R2_cand_2682,2.960541924050123
3648,2691,R2_cand_2691,2.962353672471444
3649,6330,R2_cand_6330,2.96264012091178
3650,315,R2_cand_315,2.9639578473311508
3651,1965,R2_cand_1965,2.964241691291228
3652,5752,R2_cand_5752,2.9729774857072844
3653,197,R2_cand_197,2.9743664461254484
3654,4527,R2_cand_4527,2.9749850401771405
3655,1476,R2_cand_1476,2.975347465543668
3656,4134,R2_cand_4134,2.97586355694705
3657,153,R2_cand_153,2.9784338803080015
3658,5691,R2_cand_5691,2.9853621810820674
3659,3565,R2_cand_3565,2.9903886253202856
3660,306,R2_cand_306,2.9944666137838114
3661,2349,R2_cand_2349,3.0019955738214574
3662,5202,R2_cand_5202,3.008971246366475
3663,6400,R2_cand_6400,3.0122422877628097
3664,180,R2_cand_180,3.0159323632535777
3665,189,R2_cand_189,3.0262129796189132
3666,2376,R2_cand_2376,3.028146730679141
3667,4231,R2_cand_4231,3.0285604317127435
3668,144,R2_cand_144,3.02965145755357
3669,4554,R2_cand_4554,3.0353459018057976
3670,6339,R2_cand_6339,3.0458653276164833
3671,324,R2_cand_324,3.056004835123985
3672,171,R2_cand_171,3.0647027985452047
3673,333,R2_cand_333,3.0668419171741705
3674,6409,R2_cand_6409,3.0833681757979896
3675,342,R2_cand_342,3.0927867800642255
3676,1604,R2_cand_1604,3.5512489458426475
3677,930,R2_cand_930,3.552595706076017
3678,1118,R2_cand_1118,3.5565972644364274
3679,3218,R2_cand_3218,3.560509170458294
3680,3704,R2_cand_3704,3.5627781240415732
3681,3031,R2_cand_3031,3.569533771826185
3682,2750,R2_cand_2750,3.5745876446212588
3683,1517,R2_cand_1517,3.5803128730950617
3684,2641,R2_cand_2641,3.5846439859495467
3685,1579,R2_cand_1579,3.594257842178888
3686,4570,R2_cand_4570,3.5973130753663756
3687,1578,R2_cand_1578,3.5987495586432825
3688,5321,R2_cand_5321,3.603163092017737
3689,4579,R2_cand_4579,3.6110994034459774
3690,445,R2_cand_445,3.611768186974759
3691,1501,R2_cand_1501,3.612283580740943
3692,3280,R2_cand_3280,3.6172286217493803
3693,4750,R2_cand_4750,3.6276505691250795
3694,940,R2_cand_940,3.630329126225737
3695,2554,R2_cand_2554,3.6354546374109553
3696,3254,R2_cand_3254,3.6415817509000004
3697,1093,R2_cand_1093,3.642307433446568
3698,3152,R2_cand_3152,3.6425987971080165
3699,1049,R2_cand_1049,3.646946125165969
3700,4972,R2_cand_4972,3.651451832750794
3701,887,R2_cand_887,3.653720596812295
3702,1657,R2_cand_1657,3.6546798181178186
3703,1535,R2_cand_1535,3.660414655542187
3704,470,R2_cand_470,3.6622691296731933
3705,2426,R2_cand_2426,3.6626733868838643
3706,5314,R2_cand_5314,3.663914478438948
3707,5252,R2_cand_5252,3.664996633893985
3708,3757,R2_cand_3757,3.665823025983338
3709,965,R2_cand_965,3.666575641742996
3710,3040,R2_cand_3040,3.670122740166452
3711,878,R2_cand_878,3.6734237560214025
3712,5866,R2_cand_5866,3.676142539234572
3713,921,R2_cand_921,3.6798159408931785
3714,2545,R2_cand_2545,3.680736371628103
3715,3126,R2_cand_3126,3.692713201088398
3716,5313,R2_cand_5313,3.6929510210070164
3717,3800,R2_cand_3800,3.698570151051431
3718,3109,R2_cand_3109,3.6986945434768845
3719,5227,R2_cand_5227,3.6989398025069162
3720,3127,R2_cand_3127,3.700390901540202
3721,956,R2_cand_956,3.7026846766591204
3722,1570,R2_cand_1570,3.703659530684962
3723,1492,R2_cand_1492,3.7036911078958785
3724,1766,R2_cand_1766,3.705606256204091
3725,5261,R2_cand_5261,3.706824678002892
3726,5183,R2_cand_5183,3.7087301737486813
3727,3143,R2_cand_3143,3.7116038783699534
3728,463,R2_cand_463,3.71249082739977
3729,2881,R2_cand_2881,3.714481169833631
3730,869,R2_cand_869,3.7155031898507165
3731,3937,R2_cand_3937,3.716215503312932
3732,5015,R2_cand_5015,3.7171957832622065
3733,5243,R2_cand_5243,3.7191197105349163
3734,4588,R2_cand_4588,3.721060068108433
3735,563,R2_cand_563,3.7213973497661903
3736,2570,R2_cand_2570,3.7217858602532576
3737,3791,R2_cand_3791,3.7230192569065483
3738,1587,R2_cand_1587,3.723618554477288
3739,1255,R2_cand_1255,3.723847226221232
3740,3118,R2_cand_3118,3.7248389582145904
3741,3271,R2_cand_3271,3.726129923346535
3742,641,R2_cand_641,3.7275310184257595
3743,1031,R2_cand_1031,3.7291340809728633
3744,632,R2_cand_632,3.7309744362239776
3745,3289,R2_cand_3289,3.733694056762844
3746,2392,R2_cand_2392,3.7340531856186177
3747,2417,R2_cand_2417,3.737237340108977
3748,5330,R2_cand_5330,3.738008957036408
3749,3653,R2_cand_3653,3.73822695264165
3750,479,R2_cand_479,3.739606000148475
3751,4775,R2_cand_4775,3.7405043024906854
3752,401,R2_cand_401,3.744347066441856
3753,1015,R2_cand_1015,3.746110561919859
3754,5414,R2_cand_5414,3.749622907625005
3755,3101,R2_cand_3101,3.749825283970848
3756,5305,R2_cand_5305,3.75052603463952
3757,607,R2_cand_607,3.7521924215015794
3758,5423,R2_cand_5423,3.753435406261878
3759,5467,R2_cand_5467,3.7543608765209315
3760,1828,R2_cand_1828,3.7570311097369267
3761,5969,R2_cand_5969,3.7578914540594095
3762,4819,R2_cand_4819,3.758915380856224
3763,1544,R2_cand_1544,3.7603782767962364
3764,2623,R2_cand_2623,3.7604743800298466
3765,4928,R2_cand_4928,3.764331850983196
3766,3902,R2_cand_3902,3.765154670808236
3767,5858,R2_cand_5858,3.767161018400255
3768,2987,R2_cand_2987,3.76768621694574
3769,3749,R2_cand_3749,3.7680004025893847
3770,3065,R2_cand_3065,3.7727881510411465
3771,1271,R2_cand_1271,3.7731186719977208
3772,4828,R2_cand_4828,3.7738607339903725
3773,5476,R2_cand_5476,3.7754920597258113
3774,3766,R2_cand_3766,3.77571354212763
3775,3962,R2_cand_3962,3.7757285019220785
3776,2872,R2_cand_2872,3.7757766403518964
3777,230,R2_cand_230,3.775931220458742
3778,1526,R2_cand_1526,3.777154825457531
3779,1006,R2_cand_1006,3.7772452186236425
3780,3201,R2_cand_3201,3.7778204029990006
3781,5891,R2_cand_5891,3.7783522140820747
3782,4937,R2_cand_4937,3.7787324798221777
3783,1741,R2_cand_1741,3.778770481185715
3784,3108,R2_cand_3108,3.7799511391079874
3785,3467,R2_cand_3467,3.78045667371058
3786,3305,R2_cand_3305,3.780458275915519
3787,939,R2_cand_939,3.781713303178084
3788,4604,R2_cand_4604,3.7819217933403655
3789,5295,R2_cand_5295,3.782011309343531
3790,3245,R2_cand_3245,3.782287646274197
3791,3697,R2_cand_3697,3.7838656289748003
3792,5059,R2_cand_5059,3.785038304846987
3793,2408,R2_cand_2408,3.785420775990481
3794,4827,R2_cand_4827,3.786527094627641
3795,545,R2_cand_545,3.78706109178145
3796,3853,R2_cand_3853,3.7870948266458138
3797,1675,R2_cand_1675,3.787293620417997
3798,3835,R2_cand_3835,3.787619186752135
3799,1819,R2_cand_1819,3.7876710543576166
3800,3818,R2_cand_3818,3.787867585985177
3801,3713,R2_cand_3713,3.788515572129529
3802,3919,R2_cand_3919,3.7886371507569345
3803,3476,R2_cand_3476,3.7886935749960835
3804,1245,R2_cand_1245,3.7887906396846036
3805,1333,R2_cand_1333,3.7892839566881307
3806,214,R2_cand_214,3.791216619837071
3807,1307,R2_cand_1307,3.7920269694934605
3808,5536,R2_cand_5536,3.7957707412242936
3809,3236,R2_cand_3236,3.797619806698455
3810,2724,R2_cand_2724,3.798441378830312
3811,392,R2_cand_392,3.799091703154929
3812,3678,R2_cand_3678,3.799649729484395
3813,5218,R2_cand_5218,3.799919457475509
3814,1562,R2_cand_1562,3.8010825340317425
3815,2383,R2_cand_2383,3.802438560295557
3816,419,R2_cand_419,3.8024937210164893
3817,1040,R2_cand_1040,3.8029835924990323
3818,2606,R2_cand_2606,3.8035127505947064
3819,3679,R2_cand_3679,3.8052134256364134
3820,1613,R2_cand_1613,3.8052273265078442
3821,5944,R2_cand_5944,3.805456311634611
3822,3211,R2_cand_3211,3.8055362375662556
3823,1076,R2_cand_1076,3.8062958685734443
3824,4955,R2_cand_4955,3.8070443168441637
3825,2597,R2_cand_2597,3.807156874153759
3826,4989,R2_cand_4989,3.8082824884956468
3827,616,R2_cand_616,3.809836598934007
3828,529,R2_cand_529,3.810184438882999
3829,4793,R2_cand_4793,3.8108494023600823
3830,1740,R2_cand_1740,3.810886506998746
3831,1588,R2_cand_1588,3.811288021647269
3832,2519,R2_cand_2519,3.811855997123128
3833,1750,R2_cand_1750,3.8124515512124675
3834,3192,R2_cand_3192,3.8126053051287427
3835,5380,R2_cand_5380,3.8146489735118614
3836,2716,R2_cand_2716,3.8170618712029434
3837,1145,R2_cand_1145,3.817643972195178
3838,5840,R2_cand_5840,3.8192167564408157
3839,4981,R2_cand_4981,3.820243846289667
3840,5927,R2_cand_5927,3.8206449218906497
3841,1229,R2_cand_1229,3.8216635846683538
3842,1289,R2_cand_1289,3.822502832037799
3843,5874,R2_cand_5874,3.82267996335871
3844,5296,R2_cand_5296,3.8228592989338095
3845,1092,R2_cand_1092,3.8233694814946677
3846,1005,R2_cand_1005,3.823796367926744
3847,2810,R2_cand_2810,3.8248472303545684
3848,4613,R2_cand_4613,3.8272952006025838
3849,6031,R2_cand_6031,3.827781384874502
3850,905,R2_cand_905,3.8287961209547747
3851,853,R2_cand_853,3.8297747516607608
3852,205,R2_cand_205,3.829887979012078
3853,5006,R2_cand_5006,3.8299853301655142
3854,5174,R2_cand_5174,3.8300067705611487
3855,623,R2_cand_623,3.8310387160584005
3856,4587,R2_cand_4587,3.83195912273943
3857,694,R2_cand_694,3.8321786249333094
3858,6158,R2_cand_6158,3.8333201078260197
3859,1189,R2_cand_1189,3.8339167452806144
3860,4835,R2_cand_4835,3.83493607130265
3861,3775,R2_cand_3775,3.83604689576599
3862,3117,R2_cand_3117,3.836203081140069
3863,5068,R2_cand_5068,3.8371005320382747
3864,1749,R2_cand_1749,3.8380257646966456
3865,5339,R2_cand_5339,3.841409815601135
3866,1067,R2_cand_1067,3.8417505623707866
3867,5217,R2_cand_5217,3.8429348604547036
3868,3671,R2_cand_3671,3.8430067236668224
3869,949,R2_cand_949,3.8430349447397445
3870,4810,R2_cand_4810,3.843376779900499
3871,2863,R2_cand_2863,3.844090541492629
3872,2562,R2_cand_2562,3.8459938206950226
3873,615,R2_cand_615,3.846514037648019
3874,5304,R2_cand_5304,3.8487077852062805
3875,5033,R2_cand_5033,3.8489258266411905
3876,5288,R2_cand_5288,3.850497083745784
3877,2706,R2_cand_2706,3.8505254476022595
3878,1509,R2_cand_1509,3.8514866752063113
3879,1775,R2_cand_1775,3.852529574153996
3880,554,R2_cand_554,3.852925315699241
3881,1023,R2_cand_1023,3.8539629272373097
3882,3407,R2_cand_3407,3.856418750485755
3883,896,R2_cand_896,3.856580353974107
3884,1731,R2_cand_1731,3.8567874095890184
3885,5900,R2_cand_5900,3.8577481553023314
3886,4749,R2_cand_4749,3.858420230619714
3887,1553,R2_cand_1553,3.85884798176002
3888,3696,R2_cand_3696,3.8598664236795885
3889,1316,R2_cand_1316,3.8604245059587647
3890,1171,R2_cand_1171,3.8614531882695693
3891,3687,R2_cand_3687,3.8624216225076626
3892,1024,R2_cand_1024,3.862436425829981
3893,809,R2_cand_809,3.8628401022646077
3894,2690,R2_cand_2690,3.863130929601205
3895,1972,R2_cand_1972,3.864120544485843
3896,1732,R2_cand_1732,3.8644304582744358
3897,2978,R2_cand_2978,3.864488345125562
3898,3529,R2_cand_3529,3.8652702304353133
3899,1280,R2_cand_1280,3.866145473199803
3900,5226,R2_cand_5226,3.8662859110385006
3901,4741,R2_cand_4741,3.867387069683889
3902,223,R2_cand_223,3.86758625566136
3903,668,R2_cand_668,3.8680969634358697
3904,3210,R2_cand_3210,3.868227035435509
3905,3270,R2_cand_3270,3.868364527479713
3906,2631,R2_cand_2631,3.8689789683997144
3907,5663,R2_cand_5663,3.869642845967361
3908,2803,R2_cand_2803,3.8705310197133724
3909,3731,R2_cand_3731,3.870599356767155
3910,5372,R2_cand_5372,3.871289855157531
3911,3056,R2_cand_3056,3.8719897251901956
3912,2732,R2_cand_2732,3.8724616659323097
3913,2725,R2_cand_2725,3.8725756181215454
3914,2793,R2_cand_2793,3.872861040497919
3915,1264,R2_cand_1264,3.8736992187666184
3916,3722,R2_cand_3722,3.8744992503676317
3917,2632,R2_cand_2632,3.8772646516159845
3918,3134,R2_cand_3134,3.8776243856036965
3919,5654,R2_cand_5654,3.8780083830089893
3920,4578,R2_cand_4578,3.8786864901374902
3921,914,R2_cand_914,3.8786997255403692
3922,3202,R2_cand_3202,3.8798394702826027
3923,3441,R2_cand_3441,3.8800887979862164
3924,1784,R2_cand_1784,3.880109066006706
3925,444,R2_cand_444,3.8803915840318703
3926,5987,R2_cand_5987,3.8809275773142566
3927,3458,R2_cand_3458,3.8819763032048806
3928,3928,R2_cand_3928,3.8826205232187982
3929,3809,R2_cand_3809,3.8838064078035783
3930,2666,R2_cand_2666,3.885413576691039
3931,1342,R2_cand_1342,3.885658051253919
3932,5953,R2_cand_5953,3.886731249109621
3933,5363,R2_cand_5363,3.8878588327595276
3934,2855,R2_cand_2855,3.8880595530653963
3935,4740,R2_cand_4740,3.8890887979404
3936,606,R2_cand_606,3.8891895767799194
3937,5466,R2_cand_5466,3.8897984748522365
3938,3432,R2_cand_3432,3.8900073664816617
3939,453,R2_cand_453,3.8915147215444694
3940,3314,R2_cand_3314,3.892678721419392
3941,2588,R2_cand_2588,3.8928204290520068
3942,2401,R2_cand_2401,3.893272134394564
3943,2802,R2_cand_2802,3.8939351630519528
3944,3332,R2_cand_3332,3.8940821280040043
3945,6022,R2_cand_6022,3.89422278013201
3946,1569,R2_cand_1569,3.894971372808587
3947,3688,R2_cand_3688,3.895653524336878
3948,3092,R2_cand_3092,3.898511381088212
3949,5936,R2_cand_5936,3.8989121580574855
3950,6140,R2_cand_6140,3.8990637641048367
3951,1154,R2_cand_1154,3.899076481032945
3952,581,R2_cand_581,3.90164408610668
3953,5883,R2_cand_5883,3.901908999294056
3954,2785,R2_cand_2785,3.902926926693996
3955,6014,R2_cand_6014,3.9034530117301154
3956,2492,R2_cand_2492,3.9034949993558454
3957,537,R2_cand_537,3.903785289854474
3958,5620,R2_cand_5620,3.904310743642225
3959,5716,R2_cand_5716,3.9053177503334235
3960,3893,R2_cand_3893,3.906243044803664
3961,3083,R2_cand_3083,3.9062597312599925
3962,520,R2_cand_520,3.90705377187425
3963,4159,R2_cand_4159,3.9076648494862427
3964,519,R2_cand_519,3.9079907374805916
3965,2579,R2_cand_2579,3.9084654870763273
3966,4809,R2_cand_4809,3.909478604433585
3967,5638,R2_cand_5638,3.910616171970978
3968,1324,R2_cand_1324,3.911245435268273
3969,703,R2_cand_703,3.911950739044735
3970,5554,R2_cand_5554,3.912037276865049
