subset_rank,system,policy,mean_H_subset
1006,5487,R2_23afa0d2_SubsetKN,1.2961453366176885
1007,4293,R2_113d4141_SubsetKN,1.2962049807149902
1008,3864,R2_cdc5dd4d_SubsetKN,1.29623381149622
1009,4289,R2_f52f71db_SubsetKN,1.2964886501246782
1010,4291,R2_3f8a55f5_SubsetKN,1.2965556200436623
1011,1337,R2_0d2aaa38_SubsetKN,1.2966908171474971
1012,689,R2_c6ec1dbc_SubsetKN,1.2967061487438354
1013,3462,R2_3b9279c7_SubsetKN,1.2967505745915635
1014,5310,R2_9e02fdde_SubsetKN,1.2970844887494486
1015,6153,R2_be7b4c32_SubsetKN,1.2973749752869486
1016,4284,R2_f7230fd8_SubsetKN,1.297817086095735
1017,1260,R2_4460c306_SubsetKN,1.2978699626522405
1018,1629,R2_97f25796_SubsetKN,1.2980363900796696
1019,6035,R2_e0edac7b_SubsetKN,1.2981749006407375
1020,602,R2_22951842_SubsetKN,1.2984298885640477
1021,3941,R2_a8f6eda6_SubsetKN,1.2985582267588986
1022,2083,R2_aa0a4056_SubsetKN,1.2987604121327672
1023,3834,R2_24d68ffa_SubsetKN,1.2988683056115649
1024,2090,R2_26c6bdcf_SubsetKN,1.2988692700622526
1025,3615,R2_58efa302_SubsetKN,1.2989018244557624
1026,1429,R2_04192ca0_SubsetKN,1.2989243122720786
1027,4045,R2_3bbdd381_SubsetKN,1.299037259035158
1028,1402,R2_a28310d6_SubsetKN,1.299087794276537
1029,1401,R2_1b52ffcd_SubsetKN,1.2993234370750497
1030,3438,R2_9dc25580_SubsetKN,1.2996163329676986
1031,4108,R2_1a2e9e16_SubsetKN,1.2998934542184402
1032,2011,R2_44601c9b_SubsetKN,1.300035054815734
1033,1134,R2_73c79962_SubsetKN,1.3000408644090626
1034,6315,R2_158b81e4_SubsetKN,1.300117073966011
1035,5010,R2_5368af62_SubsetKN,1.3001423214882948
1036,1430,R2_b96de6b3_SubsetKN,1.3002628122132878
1037,6396,R2_66309470_SubsetKN,1.3003933164900514
1038,4184,R2_1d4a758e_SubsetKN,1.3004561546681606
1039,5566,R2_442164cd_SubsetKN,1.3006145455684162
1040,3823,R2_44dcef4e_SubsetKN,1.300779497959594
1041,6136,R2_37607401_SubsetKN,1.3007882662424817
1042,6286,R2_499256b5_SubsetKN,1.3008014865917037
1043,6479,R2_7f12f502_SubsetKN,1.3008602741477486
1044,1952,R2_6d2fdd1d_SubsetKN,1.301042867525028
1045,699,R2_a96b5761_SubsetKN,1.3011482833446648
1046,4086,R2_348b60a7_SubsetKN,1.3011921778635356
1047,3446,R2_671b8896_SubsetKN,1.3012605490205038
1048,1645,R2_ea44a2b2_SubsetKN,1.3012701223066567
1049,1371,R2_2e7d159f_SubsetKN,1.3013201462618047
1050,5829,R2_93b49595_SubsetKN,1.3013948174063463
1051,2844,R2_daa08566_SubsetKN,1.3014451320301546
1052,6398,R2_d8f3862e_SubsetKN,1.3014452079964216
1053,5001,R2_7e7326a9_SubsetKN,1.3016327023795269
1054,6307,R2_c8a07120_SubsetKN,1.301674900259097
1055,1305,R2_4bade512_SubsetKN,1.3019122856757583
1056,4824,R2_30fba73e_SubsetKN,1.3021093216356676
1057,6460,R2_deaaa754_SubsetKN,1.302508629295329
1058,2789,R2_2bd99522_SubsetKN,1.3026661272602396
1059,6223,R2_9c990fb9_SubsetKN,1.3027240925161183
1060,4292,R2_a374298d_SubsetKN,1.302786772505071
1061,6120,R2_59341ffa_SubsetKN,1.3028559572739677
1062,3550,R2_3a720434_SubsetKN,1.3031375528994658
1063,2093,R2_318618c0_SubsetKN,1.3031737154376413
1064,1395,R2_eb7d738e_SubsetKN,1.3031757684273935
1065,1902,R2_7e919e84_SubsetKN,1.303362243856038
1066,4290,R2_c3e21ff3_SubsetKN,1.3034136967709575
1067,4941,R2_1757fddd_SubsetKN,1.3035095737042361
1068,2101,R2_e40f030c_SubsetKN,1.3036232621910373
1069,1384,R2_8424c983_SubsetKN,1.3036249660962955
1070,5265,R2_cd051453_SubsetKN,1.303924270467383
1071,2861,R2_638eff43_SubsetKN,1.3040725735417351
1072,6182,R2_c5532681_SubsetKN,1.3043247401094278
1073,6021,R2_82da388c_SubsetKN,1.3043937238170091
1074,4208,R2_a4dd2905_SubsetKN,1.3044246495244205
1075,3328,R2_0a65738d_SubsetKN,1.30451625453112
1076,1131,R2_89c3508d_SubsetKN,1.3046101856686039
1077,3598,R2_8c593b47_SubsetKN,1.3046694673828418
1078,2102,R2_2a7bcdde_SubsetKN,1.3046930977557376
1079,1328,R2_e4ee6cf5_SubsetKN,1.3047507884242893
1080,1920,R2_d7abcc2e_SubsetKN,1.3049682272688279
1081,5418,R2_49b14db1_SubsetKN,1.3052168839306748
1082,5643,R2_828d0ea7_SubsetKN,1.305328305773926
1083,5828,R2_8510a900_SubsetKN,1.305420817666131
1084,673,R2_30d08558_SubsetKN,1.3055751752617706
1085,2867,R2_2918c7ad_SubsetKN,1.3057691723096754
1086,6317,R2_ba6aac3e_SubsetKN,1.3058049201725932
1087,3923,R2_7a858952_SubsetKN,1.305830567975037
1088,5019,R2_bc6880ab_SubsetKN,1.3059185841544476
1089,6559,R2_ba1724b5_SubsetKN,1.305980951005263
1090,1995,R2_66bff2e7_SubsetKN,1.3060606068471348
1091,1392,R2_5e307d64_SubsetKN,1.3061696219562429
1092,2885,R2_80d39dea_SubsetKN,1.3062337934901298
1093,6011,R2_68643205_SubsetKN,1.306349181055455
1094,5821,R2_3913ad06_SubsetKN,1.3065478175629623
1095,5089,R2_4f446a82_SubsetKN,1.3069954121127356
1096,1737,R2_6e425213_SubsetKN,1.3070668009659832
1097,6459,R2_b315a951_SubsetKN,1.3070794722265453
1098,1391,R2_45382e36_SubsetKN,1.3072828067047602
1099,6183,R2_85d25d63_SubsetKN,1.3072848099617504
1100,6255,R2_ccb2ced5_SubsetKN,1.307335152720706
1101,4027,R2_069048c3_SubsetKN,1.307373004189047
1102,4125,R2_e180d98a_SubsetKN,1.307548420055742
1103,951,R2_ee1236ed_SubsetKN,1.3076991726126426
1104,1275,R2_40a470e6_SubsetKN,1.3077150141347458
1105,5973,R2_33f0cb48_SubsetKN,1.307796020132337
1106,3541,R2_1b41d4a9_SubsetKN,1.3078263547291349
1107,2862,R2_e38f4f54_SubsetKN,1.307900481574749
1108,6260,R2_8a8c64bf_SubsetKN,1.308110507170321
1109,5957,R2_674a4a59_SubsetKN,1.3087173068812605
1110,6209,R2_44e41b8d_SubsetKN,1.308902664281801
1111,6369,R2_76a3f681_SubsetKN,1.3089405566712378
1112,2910,R2_ec23055c_SubsetKN,1.3091194344822346
1113,5831,R2_58621fda_SubsetKN,1.3091406892095365
1114,1886,R2_d1511392_SubsetKN,1.3092709869325696
1115,3814,R2_6f3f9857_SubsetKN,1.3093165183442839
1116,4124,R2_47804ac8_SubsetKN,1.3095338832021088
1117,2901,R2_8b134fa9_SubsetKN,1.3095776909087888
1118,3571,R2_657c4cfd_SubsetKN,1.309652203792552
1119,5758,R2_baf543ea_SubsetKN,1.3096661611055231
1120,1421,R2_443b28f3_SubsetKN,1.30972834733456
1121,4272,R2_3d2664c4_SubsetKN,1.309737909117684
1122,3857,R2_49dff338_SubsetKN,1.3097458047134234
1123,6561,R2_d4776ef8_SubsetKN,1.3099152916217145
1124,5030,R2_e7acda39_SubsetKN,1.3100269707676002
1125,1383,R2_90e55d44_SubsetKN,1.3101154248152367
1126,3590,R2_883f427a_SubsetKN,1.3101156083800434
1127,4111,R2_165f39f2_SubsetKN,1.3103870341534516
1128,1386,R2_49dcc355_SubsetKN,1.3104273008247072
1129,2094,R2_29529349_SubsetKN,1.3104863924906112
1130,3644,R2_ef56b68e_SubsetKN,1.3104936148142325
1131,3597,R2_7a00ee00_SubsetKN,1.3105241660102824
1132,4210,R2_0baaee09_SubsetKN,1.3105803489978896
1133,2176,R2_a82c54a9_SubsetKN,1.3108518848980224
1134,1919,R2_e69c0869_SubsetKN,1.3109809096327933
1135,705,R2_f168ce40_SubsetKN,1.3111859685359541
1136,4166,R2_0c91cdd8_SubsetKN,1.311344933927904
1137,1839,R2_1454898c_SubsetKN,1.3113881153499691
1138,1539,R2_fc2a7971_SubsetKN,1.3114977475258938
1139,4129,R2_47b352e0_SubsetKN,1.3115384889232642
1140,3996,R2_131b38bd_SubsetKN,1.3116093517244893
1141,654,R2_1f8e4b22_SubsetKN,1.3117747471401686
1142,4192,R2_16306969_SubsetKN,1.3117920521411173
1143,6237,R2_96652690_SubsetKN,1.3122090742475936
1144,3638,R2_663a4b02_SubsetKN,1.3123043933122074
1145,1998,R2_73a0cf12_SubsetKN,1.3126189640686343
1146,1143,R2_930f3ac4_SubsetKN,1.3129314537846903
1147,4373,R2_6923c12c_SubsetKN,1.3133327681980622
1148,2851,R2_3b687323_SubsetKN,1.3134574795257397
1149,4815,R2_2815928c_SubsetKN,1.3135370720164228
1150,5822,R2_ec9f186d_SubsetKN,1.313832808908739
1151,1868,R2_b1c5bb8d_SubsetKN,1.3140187207256577
1152,6279,R2_cdb63b89_SubsetKN,1.3141600059214025
1153,1877,R2_e1036ac0_SubsetKN,1.314191445440666
1154,6207,R2_effb9ed2_SubsetKN,1.314269043323467
1155,3641,R2_d4ee25ab_SubsetKN,1.3143341812493523
1156,6000,R2_093147a0_SubsetKN,1.3143852915467251
1157,5063,R2_7bbf2312_SubsetKN,1.3146555984765715
1158,3642,R2_6976f032_SubsetKN,1.3149716264489637
1159,5072,R2_6fdaed3a_SubsetKN,1.314981212501634
1160,2817,R2_669b594b_SubsetKN,1.3149827298068963
1161,2060,R2_6a3ab0f3_SubsetKN,1.315036605678083
1162,6129,R2_d38b2c43_SubsetKN,1.315076120717222
1163,627,R2_b79d358a_SubsetKN,1.315094621764107
1164,5667,R2_fdfe37d1_SubsetKN,1.3151024440917802
1165,6003,R2_808d63f0_SubsetKN,1.3152636845014505
1166,5792,R2_50297514_SubsetKN,1.3154510985183112
1167,1798,R2_07039e09_SubsetKN,1.3155141771308507
1168,3113,R2_422ae7d7_SubsetKN,1.315519345929934
1169,4199,R2_8420e65b_SubsetKN,1.3155725841841208
1170,5811,R2_63e7443c_SubsetKN,1.3155828142193484
1171,5292,R2_c691673a_SubsetKN,1.3156029175182073
1172,5020,R2_56c2ade1_SubsetKN,1.3156386735649446
1173,6296,R2_0b6f2019_SubsetKN,1.3156433616083194
1174,2106,R2_0d0099e6_SubsetKN,1.3156501502650872
1175,4066,R2_6af535c5_SubsetKN,1.3160392576566393
1176,5737,R2_ebd78250_SubsetKN,1.3163075088364784
1177,5073,R2_fccc5dfd_SubsetKN,1.3163139856575856
1178,3726,R2_2825ade4_SubsetKN,1.3164974284651416
1179,6154,R2_f532193f_SubsetKN,1.3164991942945985
1180,4264,R2_d327df21_SubsetKN,1.3165212774632216
1181,4209,R2_84a8069b_SubsetKN,1.3165245912665802
1182,6282,R2_0e6a1a9c_SubsetKN,1.3169014085678445
1183,1385,R2_484cf1c9_SubsetKN,1.3169698343747913
1184,4165,R2_4767c7c2_SubsetKN,1.3171513268985757
1185,972,R2_7a6d9f23_SubsetKN,1.317536813323869
1186,4237,R2_331ac925_SubsetKN,1.3176773500605552
1187,2002,R2_fca3ae4d_SubsetKN,1.3177546916078542
1188,5047,R2_ad81f582_SubsetKN,1.3178801116210026
1189,6069,R2_8ee5bf0b_SubsetKN,1.3179655935319037
1190,3378,R2_003ab55f_SubsetKN,1.3180412249710869
1191,4112,R2_02763cff_SubsetKN,1.3183884437872666
1192,5768,R2_cfafd8a8_SubsetKN,1.3184045704288354
1193,4279,R2_f843d054_SubsetKN,1.3185134752197474
1194,6452,R2_d0d73875_SubsetKN,1.3186032581066585
1195,2185,R2_48901baf_SubsetKN,1.3186594513436662
1196,1869,R2_4239e819_SubsetKN,1.3187572497512159
1197,6060,R2_91dcf303_SubsetKN,1.318792118727476
1198,1592,R2_e7d7e40e_SubsetKN,1.3189416040033657
1199,2103,R2_7fe8f0bb_SubsetKN,1.3191514580882013
1200,5584,R2_5ffe8836_SubsetKN,1.319342022045893
1201,2178,R2_2dba1f05_SubsetKN,1.3195676111755206
1202,1936,R2_deddb4df_SubsetKN,1.319685959887924
1203,1644,R2_938213b4_SubsetKN,1.319873147873968
1204,1832,R2_bfbeb78b_SubsetKN,1.3199119776988808
1205,5301,R2_471be4b8_SubsetKN,1.3199295820263592
1206,6318,R2_c268c42c_SubsetKN,1.3199763113611886
1207,4191,R2_c6aca1d2_SubsetKN,1.3200888282222705
1208,1433,R2_42bde42e_SubsetKN,1.3203409323109634
1209,6443,R2_cda5c424_SubsetKN,1.3203456884489264
1210,963,R2_61af845d_SubsetKN,1.3204105601866538
1211,3822,R2_a1edbf67_SubsetKN,1.3205089427910843
1212,3535,R2_9b86e087_SubsetKN,1.3206346986947781
1213,6199,R2_bf266039_SubsetKN,1.3206765225645112
1214,5540,R2_8967b59f_SubsetKN,1.3207701653675645
1215,6313,R2_0444d108_SubsetKN,1.320819945715893
1216,5697,R2_7444475e_SubsetKN,1.3210937293049656
1217,6198,R2_9fafa203_SubsetKN,1.3211760249184654
1218,6271,R2_e9eb5aae_SubsetKN,1.3212392391720948
1219,6280,R2_ab7e6598_SubsetKN,1.3213995974924329
1220,6360,R2_d5aee857_SubsetKN,1.3216755462558138
1221,3498,R2_4a2dd29b_SubsetKN,1.3217915421627067
1222,4109,R2_ec415e10_SubsetKN,1.3221379913017628
1223,926,R2_578d9059_SubsetKN,1.3221742641509309
1224,4092,R2_4949b21f_SubsetKN,1.3221867462203714
1225,5100,R2_dc50084e_SubsetKN,1.3222758698878638
1226,5534,R2_9f5939d9_SubsetKN,1.3225921865897292
1227,3526,R2_29d10853_SubsetKN,1.32294306390345
1228,2084,R2_c3837a58_SubsetKN,1.3231399755286564
1229,1312,R2_7e8b6044_SubsetKN,1.3235999500388091
1230,4275,R2_4b15586c_SubsetKN,1.32403519721744
1231,1434,R2_9aec7844_SubsetKN,1.3243475278284802
1232,5549,R2_399ed721_SubsetKN,1.3245702090961906
1233,5696,R2_1564fcef_SubsetKN,1.3246251811569927
1234,1871,R2_a9799b17_SubsetKN,1.3246441111218994
1235,3632,R2_f87da3e8_SubsetKN,1.3246467330233365
1236,6254,R2_75db6c89_SubsetKN,1.3247211091026891
1237,1937,R2_7d7eae1b_SubsetKN,1.3248193447282899
1238,6309,R2_0132c9a4_SubsetKN,1.3248426416868324
1239,1789,R2_47cc20e1_SubsetKN,1.324943444678295
1240,5794,R2_7baa3699_SubsetKN,1.3250534500230904
1241,4770,R2_6281e6bd_SubsetKN,1.3252813262545384
1242,1382,R2_ce01435e_SubsetKN,1.3253699482038543
1243,4977,R2_5b3d6b8b_SubsetKN,1.3254230560519509
1244,4101,R2_e8e09523_SubsetKN,1.3254512252414492
1245,5517,R2_36564256_SubsetKN,1.3254898596579934
1246,2636,R2_79a5996a_SubsetKN,1.3256374379364015
1247,3447,R2_a15e9331_SubsetKN,1.326301166900958
1248,4246,R2_4c0687f5_SubsetKN,1.3263772882732534
1249,4190,R2_e3623a6f_SubsetKN,1.3264775559837205
1250,3605,R2_a3eeffc4_SubsetKN,1.3265643933202789
1251,639,R2_48825cc5_SubsetKN,1.3265878813194258
1252,6372,R2_a01314df_SubsetKN,1.3265938856340633
1253,3336,R2_be454b29_SubsetKN,1.3266294535757364
1254,3978,R2_41085b1c_SubsetKN,1.3266410495187893
1255,2179,R2_d2739ba6_SubsetKN,1.3272886905601389
1256,3500,R2_d296da0d_SubsetKN,1.3273434519671892
1257,6020,R2_95c5a956_SubsetKN,1.3274389155247053
1258,4278,R2_5ecf09b9_SubsetKN,1.3274601210483041
1259,1583,R2_7a4ed53e_SubsetKN,1.3274946573173003
1260,657,R2_9eca643d_SubsetKN,1.3279992756225363
1261,5525,R2_f7bb1c50_SubsetKN,1.3280072856344525
1262,1888,R2_a39a0186_SubsetKN,1.3280229763784845
1263,2187,R2_986120ae_SubsetKN,1.3280764362563358
1264,3437,R2_8a426b82_SubsetKN,1.3280829184887528
1265,6363,R2_a6260475_SubsetKN,1.3281506125980649
1266,1353,R2_ff37a7fe_SubsetKN,1.3283600837882057
1267,2790,R2_23ebc5de_SubsetKN,1.3283960133711514
1268,3114,R2_8a274ae1_SubsetKN,1.3284643729042878
1269,4104,R2_7787c913_SubsetKN,1.3285309744012694
1270,4059,R2_bed3fe24_SubsetKN,1.3285433796710555
1271,5688,R2_0e1c3e8c_SubsetKN,1.328689969072097
1272,3588,R2_b0eca4a7_SubsetKN,1.3286952093404987
1273,5813,R2_622e6799_SubsetKN,1.3287014945678952
1274,3132,R2_285bd7bf_SubsetKN,1.328876351425733
1275,960,R2_128269a7_SubsetKN,1.3290872457925413
1276,4019,R2_0a565b12_SubsetKN,1.329271843788708
1277,5802,R2_18982f81_SubsetKN,1.3294280898179556
1278,1116,R2_f0dd5f9d_SubsetKN,1.3298664797774458
1279,6297,R2_e4fca9f8_SubsetKN,1.3300064263613263
1280,3616,R2_e435d358_SubsetKN,1.3302488099284728
1281,4090,R2_77afb134_SubsetKN,1.3302979367657914
1282,6044,R2_093a6baa_SubsetKN,1.3303795950014194
1283,2085,R2_24b5a65a_SubsetKN,1.3305908904461763
1284,4263,R2_65e903e7_SubsetKN,1.33098381106093
1285,4207,R2_bd99d7ba_SubsetKN,1.3312908606843228
1286,6457,R2_74ccfaea_SubsetKN,1.331576326519298
1287,5649,R2_53ee5be8_SubsetKN,1.3317249949552143
1288,4065,R2_1140a6be_SubsetKN,1.3318280964489317
1289,1927,R2_30b6c2ac_SubsetKN,1.331915145572574
1290,2068,R2_307d3e6f_SubsetKN,1.332230912128568
1291,5687,R2_d1572a7d_SubsetKN,1.3322946381768768
1292,1971,R2_59fd8b06_SubsetKN,1.3323726150522055
1293,3141,R2_876bd4d0_SubsetKN,1.33237898367577
1294,4256,R2_8317515e_SubsetKN,1.3324970200573285
1295,6444,R2_d54318c9_SubsetKN,1.3326141756346557
1296,3501,R2_9ba42666_SubsetKN,1.3328810717557973
1297,4253,R2_293a455c_SubsetKN,1.3330691723297394
1298,3510,R2_0340f4e7_SubsetKN,1.3334460744170016
1299,6268,R2_a134f4e9_SubsetKN,1.3334493226441169
1300,5574,R2_185fbf56_SubsetKN,1.3337662174332887
1301,4245,R2_ba2ac0e3_SubsetKN,1.3338099730086337
1302,1878,R2_8a66ee80_SubsetKN,1.3339678348536612
1303,6277,R2_6dc58646_SubsetKN,1.3340855713501958
1304,6370,R2_82d8cee7_SubsetKN,1.3342135561069801
1305,6432,R2_87d4812f_SubsetKN,1.3342149319344672
1306,5948,R2_2572769f_SubsetKN,1.3344541992791035
1307,5817,R2_cf282e02_SubsetKN,1.3345314984345769
1308,4189,R2_45c40ca8_SubsetKN,1.3346122832699185
1309,2022,R2_fe6de628_SubsetKN,1.334655907354629
1310,6453,R2_5e6ddef0_SubsetKN,1.3348221834285297
1311,4265,R2_bbd40436_SubsetKN,1.3352810623257312
1312,5810,R2_08d3b7a3_SubsetKN,1.3353932013397871
1313,4164,R2_854eda9e_SubsetKN,1.3355778862046932
1314,3831,R2_87cb4d88_SubsetKN,1.3356225792042609
1315,1404,R2_e5fab868_SubsetKN,1.3358596446481283
1316,5895,R2_1a6208e6_SubsetKN,1.3358705944575349
1317,2086,R2_46c56566_SubsetKN,1.3358892845834003
1318,1089,R2_f423365b_SubsetKN,1.3359366098526992
1319,2157,R2_e7fc63e0_SubsetKN,1.33598938747891
1320,3330,R2_4358d710_SubsetKN,1.3361520863887208
1321,4280,R2_95225e77_SubsetKN,1.3362954974729306
1322,6197,R2_4f42a5fa_SubsetKN,1.3363242291372384
1323,1670,R2_a735a01f_SubsetKN,1.3364643546544737
1324,4286,R2_a46affed_SubsetKN,1.3369225361958457
1325,4328,R2_569b6dbb_SubsetKN,1.3371279361885526
1326,3577,R2_607d614f_SubsetKN,1.3372731255935746
1327,465,R2_cb474dca_SubsetKN,1.3374907221439103
1328,2655,R2_49066dfc_SubsetKN,1.3376780383090416
1329,3606,R2_010c58bf_SubsetKN,1.3383033487782634
1330,1879,R2_40048535_SubsetKN,1.3387010905880838
1331,5625,R2_fcee54ac_SubsetKN,1.3387606067657913
1332,4081,R2_4372914a_SubsetKN,1.3389416052981815
1333,3582,R2_c7feb138_SubsetKN,1.3392305141350982
1334,3122,R2_1c94e660_SubsetKN,1.3393249771625708
1335,2842,R2_c7dd3263_SubsetKN,1.3393280988968561
1336,3753,R2_e34a7599_SubsetKN,1.3393965300643047
1337,1646,R2_aeb642fc_SubsetKN,1.3394346575852198
1338,4167,R2_5c3f1190_SubsetKN,1.3396462626455465
1339,4089,R2_a53ce21a_SubsetKN,1.3398847150617268
1340,2166,R2_bd2c4c69_SubsetKN,1.3400563627968314
1341,2067,R2_9bf6bce6_SubsetKN,1.340085922599543
1342,6164,R2_e3300399_SubsetKN,1.3403093569015616
1343,1893,R2_f14d5bd1_SubsetKN,1.3407728757346973
1344,1403,R2_d839d712_SubsetKN,1.3408987948254394
1345,3579,R2_9baa9de5_SubsetKN,1.3408998957186828
1346,5793,R2_f146d2b5_SubsetKN,1.3409968718136347
1347,458,R2_7b4b8fbd_SubsetKN,1.3410487285573565
1348,3813,R2_1afc8f4a_SubsetKN,1.3410544218991174
1349,2140,R2_3234141b_SubsetKN,1.341082149793874
1350,1890,R2_2df7d9ca_SubsetKN,1.3411410512303568
1351,3613,R2_bbab5a33_SubsetKN,1.3412607147021536
1352,1791,R2_e33552c5_SubsetKN,1.341407110312272
1353,6010,R2_392426a2_SubsetKN,1.3414074212616174
1354,4288,R2_ebe9ef3e_SubsetKN,1.34143788405955
1355,2087,R2_4a44c163_SubsetKN,1.3416175229647096
1356,2645,R2_d3b76670_SubsetKN,1.3416951574726697
1357,5049,R2_f3c1d3ad_SubsetKN,1.3418189106210445
1358,1303,R2_69d2aa6b_SubsetKN,1.3419431127610233
1359,5747,R2_6b64b69d_SubsetKN,1.34223801786072
1360,3492,R2_cc33301e_SubsetKN,1.342289646427818
1361,664,R2_5942ee44_SubsetKN,1.3423869520624467
1362,2070,R2_f714e0f3_SubsetKN,1.3424049790766885
1363,2628,R2_ddf0d576_SubsetKN,1.342504442324342
1364,5728,R2_78c18926_SubsetKN,1.3427564904556453
1365,4254,R2_c0a9e8fe_SubsetKN,1.3432181544855186
1366,6354,R2_57f64eb2_SubsetKN,1.3434483317138866
1367,4243,R2_ea00a5f1_SubsetKN,1.343512588699447
1368,1321,R2_c818b5e6_SubsetKN,1.3435433603038338
1369,3285,R2_a1314889_SubsetKN,1.3436018562090917
1370,675,R2_5ac126ec_SubsetKN,1.3437665140151809
1371,3587,R2_3bf02318_SubsetKN,1.3441283038714849
1372,5098,R2_74a70b42_SubsetKN,1.3441676326018128
1373,3509,R2_004d9cd3_SubsetKN,1.3442630392643742
1374,5031,R2_65d932cd_SubsetKN,1.344594760571357
1375,674,R2_fd2ba1e6_SubsetKN,1.3449476705752224
1376,5730,R2_c95ca946_SubsetKN,1.3453929879974074
1377,6477,R2_ef39da24_SubsetKN,1.3454985546310037
1378,1881,R2_4ef0aa5d_SubsetKN,1.3456188255878936
1379,1962,R2_486365cf_SubsetKN,1.346023020764958
1380,1593,R2_4c6588bb_SubsetKN,1.3461596780541913
1381,4083,R2_9aa79f6d_SubsetKN,1.3462894196632684
1382,6523,R2_e75a9867_SubsetKN,1.346478879201635
1383,2066,R2_c6a2ba66_SubsetKN,1.3465409549989136
1384,5787,R2_ee449cf3_SubsetKN,1.346628016755389
1385,6264,R2_e1f9fae0_SubsetKN,1.3466353736550034
1386,4175,R2_6aefe167_SubsetKN,1.3466532280354904
1387,4176,R2_2ef2851d_SubsetKN,1.346759515192665
1388,5751,R2_a9b047a7_SubsetKN,1.3468264345297674
1389,723,R2_0088cca9_SubsetKN,1.3468430118876804
1390,4994,R2_24888182_SubsetKN,1.3470383894033233
1391,6119,R2_f315a692_SubsetKN,1.347235115153277
1392,3599,R2_f59fcd97_SubsetKN,1.3474623160039552
1393,5745,R2_78fe3a4b_SubsetKN,1.3477084575313005
1394,3491,R2_a08c946c_SubsetKN,1.3481947642354162
1395,6272,R2_bb9d3c01_SubsetKN,1.3481996024726473
1396,5816,R2_f320eaee_SubsetKN,1.3484426843366835
1397,4283,R2_e3baaddb_SubsetKN,1.3484459781090403
1398,2079,R2_02719e73_SubsetKN,1.348666013620381
1399,6298,R2_6142e56b_SubsetKN,1.3486679104456964
1400,6200,R2_3076c4c3_SubsetKN,1.3486938964144148
1401,1080,R2_61a7df28_SubsetKN,1.3487722380814886
1402,3762,R2_0a11e48e_SubsetKN,1.3487920706063952
1403,4174,R2_45f9b9b9_SubsetKN,1.349183528063599
1404,3327,R2_31c036b3_SubsetKN,1.3493136828442998
1405,5783,R2_7f76c3e6_SubsetKN,1.3494610465118622
1406,5786,R2_f1b5ff7e_SubsetKN,1.3494694141655188
1407,4281,R2_7b3303e5_SubsetKN,1.3495948303149174
1408,440,R2_745a0c72_SubsetKN,1.349651650537108
1409,663,R2_25dc9449_SubsetKN,1.349982016180897
1410,4001,R2_39c3312f_SubsetKN,1.3499824259494306
1411,4361,R2_d4855b16_SubsetKN,1.3499858659156851
1412,1911,R2_636234ac_SubsetKN,1.3500028538675508
1413,6110,R2_3a100a12_SubsetKN,1.3502279944397741
1414,2056,R2_9a348e22_SubsetKN,1.350451701629804
1415,5825,R2_15e97fc3_SubsetKN,1.350552347921994
1416,6550,R2_7e1c64a0_SubsetKN,1.3506643004774164
1417,1994,R2_a41e35fe_SubsetKN,1.3509021455371146
1418,2182,R2_014a432e_SubsetKN,1.3509131639437157
1419,6380,R2_7a4878a4_SubsetKN,1.3514790439158644
1420,1797,R2_954310fd_SubsetKN,1.3515173082229044
1421,935,R2_6f528bfe_SubsetKN,1.3518392680896048
1422,1407,R2_f4ccf177_SubsetKN,1.3518899548823065
1423,5809,R2_16d9cf05_SubsetKN,1.3518961025918392
1424,1788,R2_41b694d9_SubsetKN,1.3519295552276074
1425,2069,R2_ae81d49b_SubsetKN,1.352085273332639
1426,6379,R2_26c2dc5f_SubsetKN,1.3522032087420848
1427,2174,R2_1833abee_SubsetKN,1.3522231258837651
1428,6303,R2_4c964dac_SubsetKN,1.3524531402844926
1429,2065,R2_4a735c1a_SubsetKN,1.3527312672799812
1430,1961,R2_f441f981_SubsetKN,1.3527579847095128
1431,6144,R2_89c4394e_SubsetKN,1.353511491729108
1432,3578,R2_3f1b263b_SubsetKN,1.3538083393687708
1433,1158,R2_2229e4d2_SubsetKN,1.3542648801497907
1434,6051,R2_8132fb23_SubsetKN,1.3544927504689017
1435,4273,R2_d81dd25f_SubsetKN,1.354514857775099
1436,6201,R2_49512ad2_SubsetKN,1.3546772575597426
1437,4044,R2_5aab83aa_SubsetKN,1.3547092693937193
1438,459,R2_54cfda60_SubsetKN,1.3547979695900456
1439,5633,R2_5aaf8f20_SubsetKN,1.3548822259207274
1440,2099,R2_98d0b017_SubsetKN,1.3550999852092802
1441,6480,R2_0985ce3d_SubsetKN,1.355171227147208
1442,2807,R2_46d14e81_SubsetKN,1.3552282984827593
1443,3524,R2_be29d826_SubsetKN,1.3554191332237309
1444,3639,R2_088eb3dd_SubsetKN,1.3555127238376707
1445,6541,R2_5c1f7289_SubsetKN,1.3555849364056927
1446,1901,R2_c03725b5_SubsetKN,1.3558568361646979
1447,1575,R2_ecb370aa_SubsetKN,1.355863012424325
1448,5720,R2_f4e3b0b3_SubsetKN,1.356040384125405
1449,5819,R2_b99b8a39_SubsetKN,1.3562030231924709
1450,3630,R2_1a32bcfa_SubsetKN,1.356268061720471
1451,4116,R2_f39d33cc_SubsetKN,1.3564301549658957
1452,5736,R2_97f15321_SubsetKN,1.3565553056364306
1453,5767,R2_361b141e_SubsetKN,1.3567496796247043
