replication,seed,warmup_weeks,elapsed_week,measured_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,Z1_wait_time,Z2_overtime,Z3_congestion,H_raw,H_analysis,used_for_analysis
10,132,23,24,4,7,7,36,46,152875.87605912003,4.324170884829315,4.0,3.0208723026184883,3.0208723026184883,True
10,132,24,25,4,14,14,47,56,89363.63263217668,2.3637754630550867,4.0,1.9189179988327503,1.9189179988327503,True
10,132,25,26,4,32,32,33,37,137762.9453779283,3.761902639474647,4.0,2.7509960411866663,2.7509960411866663,True
10,132,26,27,4,15,15,42,48,70710.16720575109,3.638134414652207,4.0,1.743285384210139,1.743285384210139,True
10,132,27,28,4,27,27,29,37,96251.21490283287,4.499212089660432,4.0,2.1922467127507046,2.1922467127507046,True
10,132,28,29,4,20,20,28,36,100292.24721761991,3.916345756939457,3.0,2.1057518155792625,2.1057518155792625,True
10,132,29,30,4,12,12,39,46,77839.07808393819,3.645290401812235,5.0,1.9499428464892972,1.9499428464892972,True
10,132,30,31,4,33,33,16,21,67795.69081473461,3.257051878317725,4.0,1.6694285969132543,1.6694285969132543,True
10,132,31,32,4,31,31,11,15,33932.01921474699,3.252413041209123,4.0,1.165133805420941,1.165133805420941,True
10,132,32,33,4,28,28,15,21,87952.53849648393,4.167172233956808,4.0,2.042191315866603,2.042191315866603,True
10,132,33,34,4,20,20,12,15,50405.395221310784,3.3173111704529825,5.0,1.515465179667649,1.515465179667649,True
10,132,34,35,4,27,27,7,10,26602.868104244048,2.6778666983909107,4.0,1.0101053493272856,1.0101053493272856,True
10,132,35,36,4,27,27,6,8,20830.67704193497,3.377203857970744,3.0,0.8801566217616918,0.8801566217616918,True
10,132,36,37,4,26,26,19,20,45538.31872048194,2.565577336178103,5.0,1.3828997392823723,1.3828997392823723,True
10,132,37,38,4,33,33,11,14,47738.29367913175,2.685748870182821,5.0,1.4252511846017053,1.4252511846017053,True
10,132,38,39,4,36,36,13,16,32476.31885935003,3.031463889397613,4.0,1.1257956656064225,1.1257956656064225,True
10,132,39,40,4,30,30,13,18,45640.57330785883,2.7672059226958177,4.0,1.300551671849279,1.300551671849279,True
10,132,40,41,4,28,28,12,18,31034.227967762425,2.750283052038382,4.0,1.0818415127309637,1.0818415127309637,True
10,132,41,42,4,29,29,22,23,126303.86705316849,3.5391949588692415,4.0,2.56265742785788,2.56265742785788,True
10,132,42,43,4,38,38,13,20,25478.6230451445,2.2260970702528238,5.0,1.0572339418872572,1.0572339418872572,True
10,132,43,44,4,31,31,13,14,64064.43607824848,3.1653426404717417,5.0,1.7065672338307225,1.7065672338307225,True
10,132,44,45,4,36,36,12,13,32328.04875260849,2.862270719275451,5.0,1.21005381159871,1.21005381159871,True
10,132,45,46,4,29,29,14,17,39131.053976579606,3.315134763286672,4.0,1.2475181319048922,1.2475181319048922,True
10,132,46,47,4,33,33,27,29,32066.633834650856,2.4103189988905798,5.0,1.1700075710221223,1.1700075710221223,True
10,132,47,48,4,35,35,31,35,55567.10728034695,2.545225013623955,4.0,1.4305094784760315,1.4305094784760315,True
10,132,48,49,4,35,35,35,41,65234.620594069456,3.8965138279083478,4.0,1.682474388882511,1.682474388882511,True
10,132,49,50,4,30,30,27,32,71251.11614491162,2.7250283080589726,4.0,1.678286731086855,1.678286731086855,True
11,133,0,1,4,43,43,24,24,39812.949903714456,3.96062221127371,2.0,1.1093043885643143,1.1093043885643143,True
11,133,1,2,4,30,30,11,12,26668.077691395705,3.017043731294795,3.0,0.9382098927207816,0.9382098927207816,True
11,133,2,3,4,31,31,23,24,24693.438918655327,2.494659720625168,2.0,0.7670346663204797,0.7670346663204797,True
11,133,3,4,4,39,39,17,20,38247.709490846995,3.628350022107861,3.0,1.1594303453824235,1.1594303453824235,True
11,133,4,5,4,38,38,23,26,33701.14708290415,3.2838367979883816,2.0,0.9642121087632394,0.9642121087632394,True
11,133,5,6,4,21,21,51,55,111468.54408634015,3.6714657145935234,2.0,2.152475353690401,2.152475353690401,True
11,133,6,7,4,37,37,48,51,88531.45169221352,3.072911854434066,3.0,1.8632652652031407,1.8632652652031407,True
11,133,7,8,4,23,23,60,70,126103.73787733921,2.3362596470341184,3.0,2.3634444901755156,2.3634444901755156,True
11,133,8,9,4,15,15,58,65,82709.79245974652,4.719640942895057,3.0,1.9083717584635467,1.9083717584635467,True
11,133,9,10,4,10,10,53,67,155249.9631826888,2.8531352086177626,3.0,2.8385181259556234,2.8385181259556234,True
11,133,10,11,4,1,1,55,72,95967.65289921683,3.896789071144485,3.0,2.039833198596571,2.039833198596571,True
11,133,11,12,4,1,1,49,80,138376.20755040558,3.3076584383166847,3.0,2.6237824302797037,2.6237824302797037,True
11,133,12,13,4,3,3,41,77,192224.4357739985,2.6801046056449196,3.0,3.374891043659904,3.374891043659904,True
11,133,13,14,4,6,6,48,79,112675.52179593308,3.3078001836273567,3.0,2.2413430890344306,2.2413430890344306,True
11,133,14,15,4,10,10,37,62,81371.0290495525,5.091993605710498,3.0,1.9182378969323235,1.9182378969323235,True
11,133,15,16,4,10,10,32,57,157413.57439040192,2.7934911298377605,3.0,2.865943195006097,2.865943195006097,True
11,133,16,17,4,9,9,34,52,121399.23811038958,3.5047912506905656,4.0,2.4869195814598517,2.4869195814598517,True
11,133,17,18,4,9,9,36,59,136029.73710138843,3.8310180091582877,3.0,2.6307334809318954,2.6307334809318954,True
11,133,18,19,4,10,10,43,56,66404.81428576152,3.154958256080499,4.0,1.6405635397388436,1.6405635397388436,True
11,133,19,20,4,9,9,56,67,178575.85358153924,4.50722780051207,4.0,3.417956997575776,3.417956997575776,True
11,133,20,21,4,9,9,44,59,142924.6508756772,4.235918335788301,4.0,2.8657283906082607,2.8657283906082607,True
11,133,21,22,4,6,6,36,58,121710.77550746221,3.422609645494716,4.0,2.4849810262149075,2.4849810262149075,True
11,133,22,23,4,5,5,22,48,102533.9308821095,2.7246799875868115,5.0,2.2437769418954794,2.2437769418954794,True
11,133,23,24,4,3,3,22,54,171821.5780320887,3.743489039246318,4.0,3.256347843855311,3.256347843855311,True
11,133,24,25,4,8,8,21,40,112434.67364327112,4.707380088194138,5.0,2.5497254315089704,2.5497254315089704,True
11,133,25,26,4,9,9,31,37,57243.5537537918,2.847829158951693,5.0,1.5796649302427992,1.5796649302427992,True
11,133,26,27,4,10,10,27,31,67950.36687021924,2.7452577697690383,5.0,1.7307867952454998,1.7307867952454998,True
11,133,27,28,4,12,12,47,49,110709.8633454196,4.069404907862433,4.0,2.373020597173929,2.373020597173929,True
11,133,28,29,4,11,11,55,59,95760.91248047764,2.930679047220474,4.0,2.0594679023561744,2.0594679023561744,True
11,133,29,30,4,19,19,54,56,86465.40505118218,3.1244725009496808,3.0,1.8366453752423761,1.8366453752423761,True
11,133,30,31,4,31,31,54,57,87448.86880144641,3.0805929906338863,4.0,1.9477698916531874,1.9477698916531874,True
11,133,31,32,4,15,15,53,63,149799.1208578942,4.963396266009416,4.0,3.026225285475607,3.026225285475607,True
11,133,32,33,4,18,18,41,53,85098.7443537377,3.76321966049145,4.0,1.967407935246127,1.967407935246127,True
11,133,33,34,4,13,13,35,55,115331.8315039066,2.8879203959178996,4.0,2.3472811242910896,2.3472811242910896,True
11,133,34,35,4,7,7,32,59,73466.35267873414,2.9101144464509465,4.0,1.7260584515305717,1.7260584515305717,True
11,133,35,36,4,8,8,45,61,96445.30489101235,3.2251000697397103,5.0,2.193205995028765,2.193205995028765,True
11,133,36,37,4,6,6,49,59,114435.2319248214,4.282927553418024,4.0,2.445539441249951,2.445539441249951,True
11,133,37,38,4,10,10,39,50,91023.73867527394,3.265548214710725,4.0,2.015763777939863,2.015763777939863,True
11,133,38,39,4,15,15,39,56,103834.55440316518,4.303932504264716,5.0,2.3894716599120875,2.3894716599120875,True
11,133,39,40,4,13,13,47,62,115754.13639815748,3.642406756136673,3.0,2.313924332130182,2.313924332130182,True
11,133,40,41,4,15,15,54,63,128142.88526766785,4.236432752982122,5.0,2.7458027938645793,2.7458027938645793,True
11,133,41,42,4,11,11,43,51,85005.82935055431,5.343270117920231,5.0,2.1924293081025814,2.1924293081025814,True
11,133,42,43,4,7,7,34,52,265268.4885539749,4.839340271967133,4.0,4.734594968096283,4.734594968096283,True
11,133,43,44,4,6,6,26,42,235962.51247176668,2.640962545526175,4.0,4.122623915424336,4.122623915424336,True
11,133,44,45,4,8,8,22,36,168533.73648266305,5.583908083223165,5.0,3.4546551538403394,3.4546551538403394,True
11,133,45,46,4,8,8,27,37,72168.0691572556,2.642892960196332,5.0,1.7853610373701052,1.7853610373701052,True
11,133,46,47,4,14,14,28,34,82231.6441501246,2.2695081690049848,4.0,1.8052458343258242,1.8052458343258242,True
11,133,47,48,4,14,14,29,34,84485.30268648788,3.2795845110747903,5.0,2.0195885270539575,2.0195885270539575,True
11,133,48,49,4,12,12,24,28,65417.5216559637,3.731570652120475,4.0,1.6720006768119546,1.6720006768119546,True
11,133,49,50,4,14,14,28,32,90302.07653425398,2.3277341331037555,3.0,1.8299996314556515,1.8299996314556515,True
12,134,0,1,4,41,41,24,24,66814.62680371036,4.236037189263923,3.0,1.6331482549582323,1.6331482549582323,True
12,134,1,2,4,37,37,28,29,74180.09945930596,3.608068848827831,4.0,1.79251603557447,1.79251603557447,True
12,134,2,3,4,40,40,27,31,32977.04955561314,4.395532775207721,2.0,1.0423725261180037,1.0423725261180037,True
12,134,3,4,4,30,30,19,24,39004.74353570986,3.2700231216997357,3.0,1.1420295809221375,1.1420295809221375,True
12,134,4,5,4,39,39,11,12,72997.32912660777,3.5066755747412874,3.0,1.6668038246490615,1.6668038246490615,True
12,134,5,6,4,15,15,32,37,189492.7928826752,3.194253101291967,3.0,3.3753734755241194,3.3753734755241194,True
12,134,6,7,4,30,30,17,23,47001.957312238395,3.6168764199672903,3.0,1.2887840021723593,1.2887840021723593,True
12,134,7,8,4,30,30,41,47,64429.52338697673,3.8862110928123004,4.0,1.6696695568740423,1.6696695568740423,True
12,134,8,9,4,31,31,25,36,101480.68780883758,4.014823249410013,3.0,2.131315142822408,2.131315142822408,True
12,134,9,10,4,28,28,27,34,132805.39032458497,5.165325904003354,3.0,2.689496761674211,2.689496761674211,True
12,134,10,11,4,26,26,21,27,64312.002786371944,4.21843336154246,3.0,1.5944985199110746,1.5944985199110746,True
12,134,11,12,4,27,27,15,20,54888.76743134956,4.053362603613217,4.0,1.5410661426841399,1.5410661426841399,True
12,134,12,13,4,24,24,19,23,152584.70390140408,6.211020580265722,4.0,3.1674873592397708,3.1674873592397708,True
12,134,13,14,4,30,30,12,15,36735.167057973915,5.2366796208002295,4.0,1.3655886413600586,1.3655886413600586,True
12,134,14,15,4,33,33,6,7,13473.306117135258,3.2653826410753632,4.0,0.8617262380291133,0.8617262380291133,True
12,134,15,16,4,29,29,17,19,95774.04435368253,2.341639558991058,5.0,2.1125401580776555,2.1125401580776555,True
12,134,16,17,4,36,36,15,18,35061.02851436687,2.4932838566072557,5.0,1.2212042042780875,1.2212042042780875,True
12,134,17,18,4,42,42,14,18,49092.59793537413,5.156211535087641,4.0,1.5430415349405546,1.5430415349405546,True
12,134,18,19,4,33,33,12,12,28270.300626072247,2.8394846586029114,4.0,1.0478477701000224,1.0478477701000224,True
12,134,19,20,4,31,31,10,13,56206.472828865786,2.5908789355025266,4.0,1.4436761605078479,1.4436761605078479,True
12,134,20,21,4,27,27,10,16,53062.70413590993,2.566899346940166,4.0,1.3949755212062538,1.3949755212062538,True
12,134,21,22,4,29,29,9,11,34947.47509419252,3.5293541646478843,4.0,1.2024000458830288,1.2024000458830288,True
12,134,22,23,4,31,31,41,50,79369.00210256505,2.416148066510383,4.0,1.7743781861328105,1.7743781861328105,True
12,134,23,24,4,33,33,42,50,64660.83457013522,2.074173706913886,4.0,1.5281486967039326,1.5281486967039326,True
12,134,24,25,4,37,37,47,54,84824.12626338538,2.6016856494717406,4.0,1.8703986356390692,1.8703986356390692,True
12,134,25,26,4,10,10,38,48,113874.82459272123,3.2221837352370737,4.0,2.3523405409725555,2.3523405409725555,True
12,134,26,27,4,12,12,30,36,85212.3243016729,3.7243931476342067,5.0,2.0659919920142022,2.0659919920142022,True
12,134,27,28,4,17,17,26,37,94383.76306204693,2.8579677538618853,4.0,2.0331577039703634,2.0331577039703634,True
12,134,28,29,4,14,14,38,47,115528.23280471803,4.542305099882166,5.0,2.582554539013163,2.582554539013163,True
12,134,29,30,4,11,11,37,45,87792.6643101911,3.21102925049369,3.0,1.8633207970363865,1.8633207970363865,True
12,134,30,31,4,14,14,41,53,124116.62574274797,3.5558208226999946,5.0,2.6314392631783203,2.6314392631783203,True
12,134,31,32,4,13,13,49,61,116010.61216675483,4.187003869288067,4.0,2.4613087048816586,2.4613087048816586,True
12,134,32,33,4,15,15,44,49,122562.69931498892,3.095947328989617,4.0,2.4715254785065044,2.4715254785065044,True
12,134,33,34,4,14,14,48,56,199368.250392586,3.473481098541621,4.0,3.6446679282491923,3.6446679282491923,True
12,134,34,35,4,9,9,54,67,74874.168055654,3.504106618987862,4.0,1.7945274589186417,1.7945274589186417,True
12,134,35,36,4,7,7,46,61,94884.18141743945,3.241797664881839,4.0,2.0713107985691104,2.0713107985691104,True
12,134,36,37,4,6,6,41,61,159522.80664573124,2.617142870339012,5.0,3.0832227189981216,3.0832227189981216,True
12,134,37,38,4,7,7,39,63,147061.31841094588,3.3963514879913417,4.0,2.8601205953926683,2.8601205953926683,True
12,134,38,39,4,10,10,36,61,105307.82731133295,4.247938089678306,4.0,2.3069158107357666,2.3069158107357666,True
12,134,39,40,4,10,10,39,57,106009.06675272011,4.949125587503416,4.0,2.3734459212967036,2.3734459212967036,True
12,134,40,41,4,7,7,46,67,146671.67945422203,3.7560937674929544,5.0,2.983101778992026,2.983101778992026,True
12,134,41,42,4,3,3,55,74,115917.84033770894,5.063058061574217,4.0,2.530012507094225,2.530012507094225,True
12,134,42,43,4,6,6,59,76,252218.8415370002,3.577012833092158,4.0,4.439417597138448,4.439417597138448,True
12,134,43,44,4,12,12,54,72,215018.33615541522,6.200940113424682,4.0,4.0957528304343205,4.0957528304343205,True
12,134,44,45,4,15,15,45,69,69085.31145208355,3.3626978138937074,5.0,1.797071055053216,1.797071055053216,True
12,134,45,46,4,13,13,43,68,162705.703567325,3.536853195173171,5.0,3.204164082508571,3.204164082508571,True
12,134,46,47,4,8,8,53,80,135118.14306951017,2.589540474007663,4.0,2.617849890740705,2.617849890740705,True
12,134,47,48,4,5,5,72,97,121819.57606229145,3.7906741231059033,5.0,2.616045240299238,2.616045240299238,True
12,134,48,49,4,8,8,57,95,97747.61983627127,3.570410236396371,4.0,2.1402104950466985,2.1402104950466985,True
12,134,49,50,4,12,12,56,98,183837.30541653946,4.5900123713002055,4.0,3.502875177450139,3.502875177450139,True
13,135,0,1,4,36,36,8,8,5053.589014872047,1.8631236811284244,2.0,0.42425211197348894,0.42425211197348894,True
13,135,1,2,4,33,33,13,13,18835.230780966434,5.1964524380020976,2.0,0.8960023673759778,0.8960023673759778,True
13,135,2,3,4,34,34,22,24,41260.50657216524,2.684511039750199,3.0,1.1287565166943798,1.1287565166943798,True
13,135,3,4,4,39,39,27,27,40128.68661624784,2.94572613748807,3.0,1.1328111656455908,1.1328111656455908,True
13,135,4,5,4,43,43,27,30,73264.69095938437,3.726881439250216,3.0,1.6883988925118083,1.6883988925118083,True
13,135,5,6,4,32,32,30,32,46314.53440709133,3.1290076528687374,2.0,1.1395249932874056,1.1395249932874056,True
13,135,6,7,4,26,26,32,39,84469.8895427529,3.630790443283422,4.0,1.9474556393726874,1.9474556393726874,True
13,135,7,8,4,33,33,41,47,67837.83549874298,6.852225576660506,5.0,2.0576696458165156,2.0576696458165156,True
13,135,8,9,4,32,32,46,54,95720.69218487554,4.07158819405898,3.0,2.050142117799652,2.050142117799652,True
13,135,9,10,4,31,31,41,48,120011.91931545179,3.618156752088665,4.0,2.4753441966470304,2.4753441966470304,True
13,135,10,11,4,15,15,35,43,86000.04245853829,5.488868291508212,3.0,2.0188719999060485,2.0188719999060485,True
13,135,11,12,4,17,17,28,33,58450.842865069106,4.031122469727355,4.0,1.5922940068798117,1.5922940068798117,True
13,135,12,13,4,10,10,35,45,64228.455959975676,2.997756068142856,4.0,1.5956010800939238,1.5956010800939238,True
13,135,13,14,4,18,18,38,45,66916.55709727778,3.3345858338740073,4.0,1.662548966371792,1.662548966371792,True
13,135,14,15,4,17,17,40,45,82410.53654434452,4.139250215392167,4.0,1.9574872872365003,1.9574872872365003,True
13,135,15,16,4,18,18,35,44,232424.2996165641,4.690237857200312,4.0,4.233913963346325,4.233913963346325,True
13,135,16,17,4,15,15,30,37,117803.61482262363,4.404496954155912,4.0,2.505389738811991,2.505389738811991,True
13,135,17,18,4,14,14,30,36,95281.46439252695,3.311998672260961,4.0,2.08283882819348,2.08283882819348,True
13,135,18,19,4,10,10,31,36,80468.35850324255,6.387564548825321,4.0,2.108450974966183,2.108450974966183,True
13,135,19,20,4,28,28,19,28,51838.56467394982,4.601618436899541,4.0,1.539536687361931,1.539536687361931,True
13,135,20,21,4,24,24,22,30,96971.8037301566,4.44176789223881,4.0,2.1983742249826252,2.1983742249826252,True
13,135,21,22,4,20,20,35,43,120641.42901900236,3.2246450254265557,5.0,2.5532309624359453,2.5532309624359453,True
13,135,22,23,4,35,35,30,38,93605.3000042486,3.058918342106578,5.0,2.137649479336511,2.137649479336511,True
13,135,23,24,4,33,33,31,35,58640.83467643462,3.4702431625541066,5.0,1.6502509214036531,1.6502509214036531,True
13,135,24,25,4,21,21,35,46,126672.7149093119,3.174318016592224,4.0,2.5389560798588047,2.5389560798588047,True
13,135,25,26,4,29,29,22,35,81891.72875586458,3.6600650652331144,4.0,1.9114321212285388,1.9114321212285388,True
13,135,26,27,4,19,19,10,21,59691.86770179363,2.4864850640386673,4.0,1.4871906459235937,1.4871906459235937,True
13,135,27,28,4,16,16,25,29,90407.59801387189,3.1840641865560126,4.0,2.0000762958451936,2.0000762958451936,True
13,135,28,29,4,22,22,21,26,64081.05607262046,3.2694766631927146,4.0,1.6151452769932217,1.6151452769932217,True
13,135,29,30,4,28,28,24,29,96593.38557849106,3.1104367590121305,4.0,2.0862365118294686,2.0862365118294686,True
13,135,30,31,4,39,39,13,19,36903.86933067774,3.496879933480765,4.0,1.2289151168611658,1.2289151168611658,True
13,135,31,32,4,30,30,12,13,42704.140237349464,3.4611624485121864,3.0,1.2123712732224847,1.2123712732224847,True
13,135,32,33,4,32,32,25,32,73673.74680130609,3.413546430890468,4.0,1.7694192323478162,1.7694192323478162,True
13,135,33,34,4,36,36,16,19,51360.47579539938,2.5448008528590433,4.0,1.367876862803119,1.367876862803119,True
13,135,34,35,4,33,33,26,33,67050.58379518917,3.418023116946521,4.0,1.6712183939269893,1.6712183939269893,True
13,135,35,36,4,41,41,15,16,37815.900549210135,3.583952046471677,5.0,1.3494527790333612,1.3494527790333612,True
13,135,36,37,4,32,32,12,16,25540.975332023398,2.8582715273691672,4.0,1.008735759868453,1.008735759868453,True
13,135,37,38,4,26,26,13,20,40942.978778089084,3.000670514738643,4.0,1.2493241587101789,1.2493241587101789,True
13,135,38,39,4,25,25,14,21,42157.0531806676,2.7879074809257873,4.0,1.2503696993768547,1.2503696993768547,True
13,135,39,40,4,37,37,8,16,25837.516010934254,3.6327078407678832,5.0,1.175103472662238,1.175103472662238,True
13,135,40,41,4,37,37,6,10,25712.756119758644,4.5125943385394445,5.0,1.2436378464843258,1.2436378464843258,True
13,135,41,42,4,29,29,20,24,56759.46745808839,3.6498530706509578,5.0,1.636623178064106,1.636623178064106,True
13,135,42,43,4,38,38,25,32,78541.11958519825,2.6026548777088463,4.0,1.7769790507107293,1.7769790507107293,True
13,135,43,44,4,39,39,17,24,106505.90269315951,3.627657828057272,4.0,2.2751218925118364,2.2751218925118364,True
13,135,44,45,4,41,41,20,22,58352.73797735245,3.0109624297426003,4.0,1.5092213095185816,1.5092213095185816,True
13,135,45,46,4,38,38,23,29,87718.30140841597,4.976927029721022,4.0,2.103486028574348,2.103486028574348,True
13,135,46,47,4,39,39,46,52,86459.43912484337,4.675604504952207,6.0,2.260647156896822,2.260647156896822,True
13,135,47,48,4,54,54,45,55,55079.620672640616,3.5800944960872583,5.0,1.606044772077466,1.606044772077466,True
13,135,48,49,4,32,32,43,53,226143.03005176605,3.8762714436998067,4.0,4.075325376980599,4.075325376980599,True
13,135,49,50,4,23,23,35,45,100976.21378418914,2.7031994159069046,4.0,2.118878182203938,2.118878182203938,True
14,136,0,1,4,35,35,16,16,53224.30508623585,2.251555523313433,2.0,1.1721527913626317,1.1721527913626317,True
14,136,1,2,4,43,43,13,14,34734.43737015412,2.419200686247511,4.0,1.110417563384237,1.110417563384237,True
14,136,2,3,4,40,40,18,19,42947.60337081218,3.358084319511393,3.0,1.2077479861979976,1.2077479861979976,True
14,136,3,4,4,41,41,19,20,43704.099462441285,3.157163058379835,3.0,1.202931667623382,1.202931667623382,True
14,136,4,5,4,40,40,20,23,53153.13961464284,3.094880013204844,3.0,1.3385597405600014,1.3385597405600014,True
14,136,5,6,4,38,38,11,13,21323.28989787831,3.6763117844416837,4.0,1.011415804330905,1.011415804330905,True
14,136,6,7,4,30,30,10,12,40864.78645573163,3.3152958493466334,4.0,1.2733306092532608,1.2733306092532608,True
14,136,7,8,4,36,36,18,23,80955.72507529568,4.989692089699747,4.0,2.003873656986927,2.003873656986927,True
14,136,8,9,4,39,39,15,23,24747.895092602826,4.420786873549575,4.0,1.1219351982857937,1.1219351982857937,True
14,136,9,10,4,41,41,5,10,18810.999290642896,4.410570532170641,5.0,1.1327712272558372,1.1327712272558372,True
14,136,10,11,4,29,29,10,20,41795.16498974662,2.5226139779741668,4.0,1.223760978204401,1.223760978204401,True
14,136,11,12,4,30,30,15,21,72044.37434399269,4.148095528549917,3.0,1.703936546212456,1.703936546212456,True
14,136,12,13,4,26,26,25,30,147245.1184009333,2.783152039034394,3.0,2.7137997583747353,2.7137997583747353,True
14,136,13,14,4,38,38,32,38,76382.42292541088,2.67855072570225,5.0,1.8509272563509847,1.8509272563509847,True
14,136,14,15,4,33,33,37,44,83265.17997552047,3.139520683838297,4.0,1.8902268329142138,1.8902268329142138,True
14,136,15,16,4,33,33,29,40,114184.79502893476,3.4050085623027067,5.0,2.4715791824386026,2.4715791824386026,True
14,136,16,17,4,37,37,39,45,74804.77330613663,2.8450529665454574,5.0,1.8407705067601936,1.8407705067601936,True
14,136,17,18,4,23,23,42,53,129534.31029383122,3.749039879567499,5.0,2.7275170935474122,2.7275170935474122,True
14,136,18,19,4,18,18,52,64,124997.36900305269,4.070092993981234,5.0,2.685687335397259,2.685687335397259,True
14,136,19,20,4,16,16,68,77,257784.09523982866,2.7884213832718765,5.0,4.559146556492533,4.559146556492533,True
14,136,20,21,4,10,10,65,79,98921.08123696459,4.684453022982658,4.0,2.2467961411982045,2.2467961411982045,True
14,136,21,22,4,7,7,70,83,109790.342063046,3.4324472530381174,5.0,2.40838063237171,2.40838063237171,True
14,136,22,23,4,11,11,42,78,110927.19680479562,4.774265897790489,3.0,2.3326436052279353,2.3326436052279353,True
14,136,23,24,4,8,8,45,90,112814.46151282573,5.352528181456607,5.0,2.606988884171673,2.606988884171673,True
14,136,24,25,4,12,12,45,81,94899.62381518577,4.928371274720485,4.0,2.206466484941713,2.206466484941713,True
14,136,25,26,4,10,10,58,87,121691.28141338048,3.495541973297077,5.0,2.5905255217533565,2.5905255217533565,True
14,136,26,27,4,13,13,74,102,136492.21527915692,5.535943732573409,5.0,2.974009654545708,2.974009654545708,True
14,136,27,28,4,12,12,72,114,185169.56521361572,4.45405084748636,5.0,3.611823550144381,3.611823550144381,True
14,136,28,29,4,14,14,51,113,149281.23687792427,3.3511165422237053,5.0,2.9895363007279596,2.9895363007279596,True
14,136,29,30,4,12,12,51,124,127985.53534085266,2.862000529811242,4.0,2.5335066992428255,2.5335066992428255,True
14,136,30,31,4,11,11,50,122,110253.4358347596,3.322946128048837,4.0,2.306511818737353,2.306511818737353,True
14,136,31,32,4,9,9,73,135,149188.20781668756,3.652834186824718,5.0,3.0122893512657325,3.0122893512657325,True
14,136,32,33,4,8,8,57,134,328912.3108087993,2.7553472625096522,4.0,5.514956215655524,5.514956215655524,True
14,136,33,34,4,8,8,47,128,322016.7464053523,2.4725662810803137,4.0,5.389721171613692,5.389721171613692,True
14,136,34,35,4,8,8,49,133,143273.36952215582,3.677202731165259,5.0,2.9262204078110154,2.9262204078110154,True
14,136,35,36,4,10,10,52,141,136823.3477924509,4.184706350918229,4.0,2.770838231175406,2.770838231175406,True
14,136,36,37,4,9,9,50,136,159781.58578533932,3.8563785633011625,5.0,3.1862124544887855,3.1862124544887855,True
14,136,37,38,4,8,8,56,136,182766.31526474174,3.5855621839177427,5.0,3.5065818090101715,3.5065818090101715,True
14,136,38,39,4,7,7,44,142,77504.29422428153,4.4091504610728105,4.0,1.906069748556681,1.906069748556681,True
14,136,39,40,4,6,6,39,142,376803.8232583211,3.338760230124414,5.0,6.374300569277826,6.374300569277826,True
14,136,40,41,4,7,7,37,137,86398.33689477235,4.647425279009379,4.0,2.057483559445339,2.057483559445339,True
14,136,41,42,4,6,6,47,151,119240.17527758113,2.339372267172439,4.0,2.3615571515758953,2.3615571515758953,True
14,136,42,43,4,12,12,42,141,109322.99636108549,4.9367101801273146,5.0,2.5217671174025287,2.5217671174025287,True
14,136,43,44,4,12,12,45,138,101604.16206562846,4.733731482643149,4.0,2.290665216016637,2.290665216016637,True
14,136,44,45,4,13,13,53,152,167910.60091978146,2.5667140816343212,4.0,3.104006783075112,3.104006783075112,True
14,136,45,46,4,8,8,63,163,330567.794304535,3.648996116334941,5.0,5.711083295029042,5.711083295029042,True
14,136,46,47,4,9,9,75,174,133280.8054602534,3.35102070607536,4.0,2.6514269758350375,2.6514269758350375,True
14,136,47,48,4,9,9,49,173,290732.3355736617,3.3832614473358262,5.0,5.097034957061594,5.097034957061594,True
14,136,48,49,4,8,8,59,184,208789.2253989303,5.0654896434345575,4.0,3.9122216922921793,3.9122216922921793,True
14,136,49,50,4,14,14,56,191,154628.06257141934,2.448456177285698,5.0,2.9968893300670723,2.9968893300670723,True
15,137,0,1,4,39,39,32,32,58461.071113284364,2.6889389228304403,2.0,1.2850715292026906,1.2850715292026906,True
15,137,1,2,4,35,35,28,31,34266.22386273826,2.5714535139587573,2.0,0.9156303266931629,0.9156303266931629,True
15,137,2,3,4,39,39,17,18,54678.49832688668,3.058427523302923,2.0,1.2583423317286189,1.2583423317286189,True
15,137,3,4,4,29,29,21,23,60126.36612678461,2.402117480017599,4.0,1.4869069895737983,1.4869069895737983,True
15,137,4,5,4,25,25,24,27,96197.05270877959,2.4307901152758555,3.0,1.9259669697693838,1.9259669697693838,True
15,137,5,6,4,27,27,38,41,70489.2808593401,3.085110856529597,2.0,1.4957565003577857,1.4957565003577857,True
15,137,6,7,4,35,35,44,53,84448.92246680235,5.299629728199822,4.0,2.0806507721072114,2.0806507721072114,True
15,137,7,8,4,36,36,53,62,82429.58925272657,2.853994495664665,5.0,1.9549503521044616,1.9549503521044616,True
15,137,8,9,4,24,24,56,67,76443.93187833628,4.459575283222511,4.0,1.894324532752091,1.894324532752091,True
15,137,9,10,4,19,19,52,64,95371.31320738264,2.6095686083705005,4.0,2.027981459017596,2.027981459017596,True
15,137,10,11,4,17,17,44,58,130438.61597884166,2.4753792511490245,3.0,2.4390811731103987,2.4390811731103987,True
15,137,11,12,4,9,9,35,57,72932.41198979707,2.6694162133711266,3.0,1.598857046917861,1.598857046917861,True
15,137,12,13,4,9,9,26,44,59272.86407752067,2.833371649115361,4.0,1.5087063997494772,1.5087063997494772,True
