policy_name,replication,timetable,num_weeks,warmup_weeks,total_sim_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,mean_prep_duration,mean_booking_wait,mean_lateness,mean_procedure_duration,Z1_wait_time,Z2_overtime,Z3_congestion,H,total_overtime_min,lunch_overtime_min,after_hours_overtime_min
R2_7652d98c_SAA2,83,R2_placeholder,180,20,200,2618,2618,22,22,11648.881365817566,10716.685165653886,53.11671256023436,76.35292603508316,8.366939020043032,6.576514819488304,4.0,1.105412735988558,71026.36005047368,20099.314885557367,50927.045164916315
R2_7652d98c_SAA2,84,R2_placeholder,180,20,200,2449,2449,14,14,11000.963169284427,5221.36853201538,55.41049850776403,79.26447681510005,4.289377962426339,6.316283462205775,4.0,0.997217919028455,68215.86139182237,20162.953935393685,48052.907456428686
R2_7652d98c_SAA2,85,R2_placeholder,180,20,200,2403,2403,15,15,12058.136245116984,5440.911103928764,55.4638817190214,76.69100736168852,4.316336109984738,5.894316737469907,4.0,0.9640382556401227,63658.620764675,19605.85913674964,44052.761627925356
R2_7652d98c_SAA2,86,R2_placeholder,180,20,200,2394,2394,33,33,11698.941108134366,7031.505560141823,55.98345488857833,80.11433946323919,6.544889542314494,6.2399940717028,4.0,1.0394471587858205,67391.93597439025,19964.284326258785,47427.65164813146
R2_7652d98c_SAA2,87,R2_placeholder,180,20,200,2637,2637,28,28,11148.131378632177,11174.386325416288,55.12673017252097,78.26971099417085,8.867592125635591,6.86299050582063,3.0,1.0390590717292703,74120.2974628628,21115.74499397629,53004.55246888651
R2_7652d98c_SAA2,88,R2_placeholder,180,20,200,2451,2451,16,16,11623.110632405029,6623.686701439222,53.03389329918934,78.67812510347702,5.334796977670417,6.130590686704726,3.0,0.9047643330293156,66210.37941641104,19898.439185810683,46311.94023060036
R2_7652d98c_SAA2,89,R2_placeholder,180,20,200,2406,2406,18,18,10863.493655314089,7395.022260858602,55.70493570436965,78.24976402142323,5.660041735559514,6.0081076947662515,3.0,0.9019352242004326,64887.56310347552,20380.23640181418,44507.32670166134
R2_7652d98c_SAA2,90,R2_placeholder,180,20,200,2589,2589,14,14,11229.209038245346,7278.275322557683,55.488405297311886,78.26690011654625,5.576603405709335,6.500217328861695,3.0,0.9395160307169927,70202.34715170632,20683.74336455154,49518.603787154774
R2_7652d98c_SAA2,91,R2_placeholder,180,20,200,2396,2396,11,11,10878.105109122302,4457.198501103895,54.793160224081504,79.0514851136244,3.6405934527441697,6.112935229685099,3.0,0.8670475352193259,66019.70048059907,19227.310158359265,46792.39032223981
R2_7652d98c_SAA2,92,R2_placeholder,180,20,200,2558,2558,52,52,11144.700561585134,9863.115902859028,54.17224478883483,79.04978910367049,8.514667324465833,6.6925971671564985,3.0,1.0178649303253593,72280.04940529019,21396.065762397193,50883.983642893
R2_7652d98c_SAA2,93,R2_placeholder,180,20,200,2615,2615,16,16,10898.000864460055,12991.553420012331,53.8014106237724,77.32178613992632,9.50608044979528,6.518943504550704,3.0,1.025217204288241,70404.5898491476,21030.09040649925,49374.499442648346
R2_7652d98c_SAA2,94,R2_placeholder,180,20,200,2391,2391,16,16,10551.126002372359,5442.292966629311,57.212532584388654,77.14322184745545,4.950536101784368,5.829606694875813,3.0,0.872451452056873,62959.75230465879,19353.13011807308,43606.62218658571
R2_7652d98c_SAA2,95,R2_placeholder,180,20,200,2449,2449,18,18,10122.407312801828,4925.256111903092,54.32595768263148,79.41882716904,4.004237343065504,6.129861956255026,3.0,0.8761940424232344,66202.50912755428,20629.331094227236,45573.17803332704
R2_7652d98c_SAA2,96,R2_placeholder,180,20,200,2409,2409,41,41,12356.912319109017,4697.3856580838265,54.67780039559007,77.9530927962427,5.296974929217754,6.008716416806675,4.0,0.9942039189706288,64894.13730151209,21585.315795115224,43308.82150639687
R2_7652d98c_SAA2,97,R2_placeholder,180,20,200,2431,2431,14,14,10908.117407650387,4738.644054511739,54.08176555464456,78.7320786608546,3.7775779467064345,6.052110001255628,3.0,0.8651168989584453,65362.788013560785,19993.16114561542,45369.626867945364
R2_7652d98c_SAA2,98,R2_placeholder,180,20,200,2654,2654,18,18,10069.137737648358,7246.145918416773,54.90484941621806,77.9217759541121,5.629528882276669,6.714510010053874,3.0,0.9577935625673815,72516.70810858184,21302.795822006767,51213.91228657507
R2_7652d98c_SAA2,99,R2_placeholder,180,20,200,2558,2558,15,15,11929.673101357641,10496.830201856332,55.83734158732946,78.7098935024656,7.782069197415204,6.535625272201887,3.0,0.9896086474350483,70584.75293978039,21747.08297594404,48837.66996383635
R2_7652d98c_SAA2,100,R2_placeholder,180,20,200,2319,2319,25,25,12412.895972002356,5012.097257009278,55.73389556088866,77.21981438398993,4.444598467954739,5.7226359901337185,3.0,0.8530522749525848,61804.468693444156,18775.286520837893,43029.18217260626
R1_c5d534fd_SubsetKN,1,R1_placeholder,180,20,200,2431,2431,15,15,10389.73453095887,7235.823579052869,54.824070595746875,79.23598599533486,5.970875441389221,4.39708730733131,4.0,0.8797143154734166,47488.542919178144,19704.666285539104,27783.87663363904
R1_c5d534fd_SubsetKN,2,R1_placeholder,180,20,200,2554,2554,10,10,11507.12510509832,13061.087207488908,55.143367191081424,77.73560332641779,9.415807783889957,4.57521243021631,4.0,0.9677843040720896,49412.294246336154,20924.646529660997,28487.647716675157
R1_c5d534fd_SubsetKN,3,R1_placeholder,180,20,200,2533,2533,17,17,10985.578089278086,12098.44146484821,55.79377402129446,78.22660850031431,9.041534313568219,4.544232124851435,4.0,0.957285733850291,49077.7069483955,21000.216912676377,28077.49003571912
R1_c5d534fd_SubsetKN,4,R1_placeholder,180,20,200,2472,2472,17,17,11347.727621921491,7152.367408413951,53.66378851738871,77.85840979357485,5.999408350959593,4.3676206175843095,4.0,0.8779683997844504,47170.30266991054,20840.467634865898,26329.83503504464
R1_c5d534fd_SubsetKN,5,R1_placeholder,180,20,200,2363,2363,26,26,11655.795773246105,6029.355081213931,55.88773268221645,79.07704964174502,4.942250329681819,4.399677730010026,4.0,0.8578795826082697,47516.519484108285,19014.462131929584,28502.0573521787
R1_c5d534fd_SubsetKN,6,R1_placeholder,180,20,200,2579,2579,17,17,11943.12058774068,14898.487080404493,56.63917577881357,79.74958523645589,10.945694174704556,4.866523560957924,4.0,1.0238724743345888,52558.45445834557,21959.996487643424,30598.457970702148
R1_c5d534fd_SubsetKN,7,R1_placeholder,180,20,200,2483,2483,17,17,11111.9946866572,13507.538774093598,54.64301941464555,77.96610262731045,10.259939381424696,4.707837544427061,4.0,0.996482847441837,50844.64547981226,20379.893253139948,30464.75222667231
R1_c5d534fd_SubsetKN,8,R1_placeholder,180,20,200,2426,2426,33,33,11464.954620629243,11467.822238778677,56.43380656381878,79.23868994678041,9.484973291881522,4.53361411176145,4.0,0.9659385566240914,48963.03240702365,20416.111891426175,28546.920515597478
R1_c5d534fd_SubsetKN,9,R1_placeholder,180,20,200,2523,2523,15,15,11093.591541083199,10727.608058497339,55.69326330659131,78.22717756531407,8.089753715887333,4.509840185080534,4.0,0.9341390801468856,48706.27399886976,21297.766240853554,27408.507758016203
R1_c5d534fd_SubsetKN,10,R1_placeholder,180,20,200,2610,2610,65,65,11443.241057798825,21358.574938102687,55.35675428590358,78.88874092405912,17.71924819441106,4.775708946987148,4.0,1.1617548913534945,51577.6566274612,21707.306538552453,29870.350088908745
R1_c5d534fd_SubsetKN,11,R1_placeholder,180,20,200,2357,2357,29,29,11623.780893541922,6587.0249937410335,55.334482374159066,77.93481780594563,5.785557545942673,4.2793749344971,4.0,0.866326227887111,46217.24929256868,19506.49574637384,26710.753546194843
R1_c5d534fd_SubsetKN,12,R1_placeholder,180,20,200,2500,2500,49,49,11283.11250857224,13552.777540382702,56.10121511523175,76.3672418049435,10.839346849312594,4.184084108665581,4.0,0.9669984468928021,45188.10837358827,20540.927052376646,24647.181321211625
R1_c5d534fd_SubsetKN,13,R1_placeholder,180,20,200,2427,2427,23,23,10968.64166675947,6072.815002864171,53.49631536642443,78.14499004882899,4.994192551414324,4.426343678529153,4.0,0.8611259060983536,47804.511728114856,19492.957485878025,28311.55424223683
R1_c5d534fd_SubsetKN,14,R1_placeholder,180,20,200,2495,2495,26,26,10934.200042093556,17455.12112440506,55.20471370127836,78.25839499309681,12.683316861139724,4.3948700148278865,4.0,1.023374962496368,47464.59616014117,21414.487305806833,26050.108854334336
R1_c5d534fd_SubsetKN,15,R1_placeholder,180,20,200,2505,2505,20,20,10483.994716841207,10209.961688394967,55.4842761724236,78.10759160571104,7.662405361129859,4.31315578393647,4.0,0.9092468633105575,46582.08246651388,21171.498560713633,25410.583905800246
R1_c5d534fd_SubsetKN,16,R1_placeholder,180,20,200,2444,2444,18,18,11771.223991938487,5630.670981746206,54.78678123184524,78.06915490319598,4.869417134778406,4.3679150817543295,4.0,0.8537778594284551,47173.48288294676,19957.55569026622,27215.927192680538
R1_c5d534fd_SubsetKN,17,R1_placeholder,180,20,200,2557,2557,53,53,11246.114807509628,15301.69870725914,53.00306128597414,77.70549066536421,12.465939453781935,4.397509887926076,4.0,1.0189280650436991,47493.10678960162,21683.334280368348,25809.77250923327
R1_c5d534fd_SubsetKN,18,R1_placeholder,180,20,200,2516,2516,26,26,11250.313945061229,11326.474516765094,55.63791440861328,78.32850085929834,8.692415949146094,4.588072899378986,4.0,0.9533118880034496,49551.18731329305,19833.082013428735,29718.105299864314
R1_c5d534fd_SubsetKN,19,R1_placeholder,180,20,200,2522,2522,32,32,11609.846442442626,11230.815884415788,54.112334073122696,78.22609612300286,9.153211046857542,4.396744013385143,4.0,0.9478797577891873,47484.83534455954,20135.47030940719,27349.365035152354
R1_c5d534fd_SubsetKN,20,R1_placeholder,180,20,200,2407,2407,18,18,11021.275428845534,8568.76158507239,55.37996439179413,78.6305638957928,6.720696639778079,4.3556760011837365,4.0,0.8924690080899434,47041.30081278435,18971.935753507452,28069.365059276897
R1_c5d534fd_SubsetKN,21,R1_placeholder,180,20,200,2495,2495,24,24,10583.192948331154,10015.585783415898,57.642779114366135,79.25236415924658,8.072418865649711,4.673253279836593,4.0,0.9468406666508499,50471.13542223521,20052.913154190057,30418.222268045152
R1_c5d534fd_SubsetKN,22,R1_placeholder,180,20,200,2372,2372,63,63,12311.133006854518,7500.929927914436,55.37140967635691,78.558304572217,7.874385040036026,4.197407801523161,4.0,0.9045294464083392,45332.004256450135,19883.18006467889,25448.824191771244
R1_c5d534fd_SubsetKN,23,R1_placeholder,180,20,200,2702,2702,108,108,11237.08978142488,55450.43358326536,56.99086486144859,77.96803559432264,43.23520985921484,4.961819116063211,4.0,1.7234143119825176,53587.64645348268,21821.667380645347,31765.979072837334
R1_c5d534fd_SubsetKN,24,R1_placeholder,180,20,200,2444,2444,17,17,10347.383084552615,7548.414967995825,55.124536955195424,77.12581801697709,6.039132178351733,4.306958477237867,4.0,0.8739666534294237,46515.15155416896,20660.15335123177,25854.99820293719
R1_c5d534fd_SubsetKN,25,R1_placeholder,180,20,200,2343,2343,17,17,10770.953422754625,8393.79012257131,57.50787848325441,79.35238438595786,6.775363893296185,4.1782951589678525,4.0,0.8794499818594893,45125.58771685281,19406.92013727731,25718.6675795755
R1_c5d534fd_SubsetKN,26,R1_placeholder,180,20,200,2418,2418,50,50,10690.440727775122,7717.6156080320825,56.05416360662185,77.17214839169768,9.606481139398598,4.217073304610571,4.0,0.9432190316416728,45544.39168979417,19865.737843964278,25678.65384582989
R1_c5d534fd_SubsetKN,27,R1_placeholder,180,20,200,2580,2580,36,36,11380.741007162416,17344.89838677865,54.379490954009306,79.09063292716799,14.199260382659347,4.599402523519969,4.0,1.0722220672242977,49673.54725401566,21617.747857395938,28055.799396619725
R1_c5d534fd_SubsetKN,28,R1_placeholder,180,20,200,2502,2502,44,44,11514.256674154944,15158.692655790737,56.64571289716625,81.02056759152043,13.000506081480578,4.836018020712172,4.0,1.0654637148315578,52228.994623691455,21183.88681903784,31045.107804653613
R1_c5d534fd_SubsetKN,29,R1_placeholder,180,20,200,2444,2444,20,20,11453.232316499609,8893.089627881249,54.76232913121888,78.43424924930272,6.974156964050328,4.249759743384197,4.0,0.8894270001289571,45897.40522854932,20400.707925666415,25496.69730288291
R1_c5d534fd_SubsetKN,30,R1_placeholder,180,20,200,2428,2428,14,14,10897.752520423635,7662.4581418166235,54.50575733545895,78.56941132805674,6.004258451560712,4.248430931951917,4.0,0.8685371556610259,45883.05406508071,19786.012993676588,26097.04107140412
R1_c5d534fd_SubsetKN,31,R1_placeholder,180,20,200,2428,2428,15,15,11430.366151579101,6155.2496736319,54.26742446460553,78.36490429426976,4.902758336475441,4.434594908758911,4.0,0.859826699910901,47893.62501459624,19454.16126692717,28439.46374766907
R1_c5d534fd_SubsetKN,32,R1_placeholder,180,20,200,2568,2568,22,22,10758.74142627799,18973.059920284344,56.23051888410979,77.59009095054758,13.80255583135957,4.651407002827864,4.0,1.0678816137553628,50235.195630540926,20754.241684353503,29480.953946187423
R1_c5d534fd_SubsetKN,33,R1_placeholder,180,20,200,2454,2454,21,21,11636.259726772207,12676.910511681104,56.82200008969945,77.93709989464037,9.58878650967867,4.397966158663804,4.0,0.9573112893290759,47498.03451356909,21190.332549807936,26307.701963761152
R1_c5d534fd_SubsetKN,34,R1_placeholder,180,20,200,2289,2289,17,17,11098.682983241888,6034.791538852861,55.05335797902525,78.83347860784166,4.605452674399484,4.074439354100999,4.0,0.8246434199223547,44003.94502429079,19135.435497904575,24868.509526386217
R1_c5d534fd_SubsetKN,35,R1_placeholder,180,20,200,2462,2462,14,14,10733.531389033868,7291.777508912437,54.688146963798445,78.85912561858635,5.368549290687094,4.526867248739145,4.0,0.8771897218424265,48890.166286382766,20396.728464545828,28493.43782183694
R1_c5d534fd_SubsetKN,36,R1_placeholder,180,20,200,2439,2439,31,31,11356.640286338581,7005.666763177379,57.1842394392639,78.38882667425479,6.323721230209665,4.464084220239157,4.0,0.892635049695054,48212.109578582895,19963.151395520254,28248.95818306264
R1_c5d534fd_SubsetKN,37,R1_placeholder,180,20,200,2438,2438,20,20,10469.389005371942,10289.678229428957,55.337659378355156,79.01274097304038,8.259523456963036,4.480586514423552,4.0,0.9354367095173779,48390.334355774365,20571.748335945827,27818.586019828537
R1_c5d534fd_SubsetKN,38,R1_placeholder,180,20,200,2415,2415,53,53,11160.860222840003,8329.41914384208,55.87515911620094,77.81657169556175,8.69399010977604,4.293732784321894,4.0,0.929798410812381,46372.31407067645,20201.20889159295,26171.105179083504
R1_c5d534fd_SubsetKN,39,R1_placeholder,180,20,200,2505,2505,78,78,11130.261377255938,18226.937034807208,54.80042389438853,78.18232935238805,15.258497239877851,4.585040424029349,4.0,1.0937710319197305,49518.43657951697,20232.671079806547,29285.765499710426
R1_c5d534fd_SubsetKN,40,R1_placeholder,180,20,200,2416,2416,35,35,11022.105474826461,7564.744882353322,55.8191585514237,78.85298751974192,6.578228036485798,4.434400169494394,4.0,0.8957140429128186,47891.52183053945,19679.501675113017,28212.020155426435
R1_c5d534fd_SubsetKN,41,R1_placeholder,180,20,200,2491,2491,39,39,11056.284498413279,9226.40680484533,54.96313218951909,78.69945124846427,7.864421187605568,4.480786829810186,4.0,0.9269862575477914,48392.49776195001,20835.138665331237,27557.359096618777
R1_c5d534fd_SubsetKN,42,R1_placeholder,180,20,200,2566,2566,21,21,11754.220264615798,13697.63557246947,54.63044124235282,78.46114557224674,10.661303632289394,4.578839523110299,4.0,0.9947636682550253,49451.466849591234,20862.149331709632,28589.3175178816
R1_c5d534fd_SubsetKN,43,R1_placeholder,180,20,200,2452,2452,15,15,10942.056674866442,11577.17962316028,55.46607304237259,78.90038843767027,8.740453674009204,4.4398007820201375,4.0,0.9424794984332369,47949.84844581748,20588.31345618356,27361.534989633918
R1_c5d534fd_SubsetKN,44,R1_placeholder,180,20,200,2546,2546,32,32,11640.233112905576,9000.310035692577,54.01357718522446,79.88565444589814,7.599404052250934,4.567718484443399,4.0,0.9282618513037063,49331.359631988715,21034.66771555101,28296.691916437703
R1_c5d534fd_SubsetKN,45,R1_placeholder,180,20,200,2427,2427,20,20,11048.511258673383,10318.670336095449,54.22253353814967,78.89701862495758,8.055715876783397,4.379679658449051,4.0,0.922996855749854,47300.54031124976,20329.359947788413,26971.180363461346
R1_c5d534fd_SubsetKN,46,R1_placeholder,180,20,200,2370,2370,23,23,11139.502640257857,8143.191929496469,53.68429183980182,78.82704528077589,6.443862539536373,4.3040474677758285,4.0,0.8824065661264172,46483.712651978945,20018.39890216349,26465.313749815454
R1_c5d534fd_SubsetKN,47,R1_placeholder,180,20,200,2371,2371,20,20,11619.451499346203,7282.481790026653,54.98113766906796,78.93278932585332,5.727518668037514,4.19844549433326,4.0,0.858608182433179,45343.211338799214,19730.498244739894,25612.71309405932
R1_c5d534fd_SubsetKN,48,R1_placeholder,180,20,200,2445,2445,11,11,11602.809058802592,6746.436110266153,55.247904801071925,78.94541450131166,5.442467523847093,4.3559756302024875,5.0,0.9651023544986368,47044.536806186865,20284.034757547226,26760.50204863964
R1_c5d534fd_SubsetKN,49,R1_placeholder,180,20,200,2501,2501,33,33,11222.2915813116,8746.784872056873,56.0494240167118,77.45126250606698,7.4376924333253225,4.529685595978989,4.0,0.921753971249576,48920.60443657308,19968.513287876238,28952.09114869684
R1_c5d534fd_SubsetKN,50,R1_placeholder,180,20,200,2439,2439,22,22,10969.02498691263,6715.957160006327,56.68956923345727,80.34735704938898,5.799166154251207,4.701760647502211,4.0,0.9004086979627028,50779.014993023884,20496.34631190775,30282.668681116134
R1_c5d534fd_SubsetKN,51,R1_placeholder,180,20,200,2335,2335,19,19,12026.105381677859,6609.299052138362,54.48645925769083,78.74974714491957,5.351688797055481,4.172520930923223,4.0,0.8484807201250468,45063.22605397081,19052.095577371103,26011.130476599705
R1_c5d534fd_SubsetKN,52,R1_placeholder,180,20,200,2507,2507,23,23,11297.614397952293,8422.433640247187,54.87009122517228,79.56966966906633,6.738731236042623,4.631108720818213,4.0,0.914890081294942,50015.9741848367,20925.770450048178,29090.20373478852
R1_c5d534fd_SubsetKN,53,R1_placeholder,180,20,200,2464,2464,88,88,11601.352378667829,10618.000841738127,55.703614093162656,76.92196931288143,10.957597396295034,4.197387669430897,4.0,0.9705966720465083,45331.78682985369,19916.61618840421,25415.170641449484
R1_c5d534fd_SubsetKN,54,R1_placeholder,180,20,200,2367,2367,33,33,11259.603922476224,4955.531573479233,56.104139955321955,77.72961577298723,4.415861530681911,4.0760556978449936,4.0,0.8207100600564976,44021.40153672593,18725.406784416904,25295.994752309023
R1_c5d534fd_SubsetKN,55,R1_placeholder,180,20,200,2460,2460,35,35,11945.826760830774,9571.612777245962,55.41963511706971,78.73028062245196,7.889353516727756,4.49244627291103,4.0,0.9284532771913343,48518.419747439126,20266.24122185458,28252.178525584546
R1_c5d534fd_SubsetKN,56,R1_placeholder,180,20,200,2368,2368,31,31,11553.638180936943,9705.980081987844,58.184265324216355,79.75690462455674,8.84801741951728,4.36451371314847,4.0,0.9387614703272479,47136.748102003476,20662.731247712392,26474.016854291083
R1_c5d534fd_SubsetKN,57,R1_placeholder,180,20,200,2371,2371,23,23,11826.597342838018,5613.270922448091,56.99612214226468,78.67697973189951,6.255902561109469,4.276268097030767,4.0,0.8761565026433786,46183.69544793229,19484.24101986739,26699.4544280649
R1_c5d534fd_SubsetKN,58,R1_placeholder,180,20,200,2461,2461,34,34,10919.955005601569,7070.619497577529,55.84173362331518,77.315590143602,5.641511803471967,4.308642218377033,4.0,0.8655809161159905,46533.33595847196,19408.18611464763,27125.14984382433
R1_c5d534fd_SubsetKN,59,R1_placeholder,180,20,200,2517,2517,61,61,11176.98594604275,9975.324302867046,54.97413975013134,77.7090601438563,9.23821249814125,4.634340399564977,4.0,0.9687089283539393,50050.87631530175,20425.953818558308,29624.922496743442
R1_c5d534fd_SubsetKN,60,R1_placeholder,180,20,200,2539,2539,12,12,12377.080352757113,11815.442226843903,54.891395293475604,76.8359155341471,8.880703576614613,4.406478220104831,4.0,0.9428190485358425,47589.964777132176,20564.096928898303,27025.867848233873
R1_c5d534fd_SubsetKN,61,R1_placeholder,180,20,200,2466,2466,39,39,10702.45431341011,8154.055708928342,54.89313429158233,77.94734459855474,6.813546993109833,4.3881303921589305,4.0,0.8970550097964967,47391.80823531645,20226.06899141989,27165.73924389656
R1_c5d534fd_SubsetKN,62,R1_placeholder,180,20,200,2465,2465,21,21,10699.263313144056,6285.739862684664,54.58098452313037,78.27763364404414,5.020933063929969,4.349235132818404,4.0,0.8555302334239717,46971.73943443876,20578.43510323335,26393.304331205407
R1_c5d534fd_SubsetKN,63,R1_placeholder,180,20,200,2405,2405,54,54,11265.163643583788,6397.755105041331,54.832094801682146,78.23617405922975,6.135102704745926,4.231901216130215,4.0,0.8700185838206871,45704.533134206315,19376.130291924113,26328.4028422822
R1_c5d534fd_SubsetKN,64,R1_placeholder,180,20,200,2352,2352,44,44,11210.80322524552,5779.636911299089,55.377902429716094,78.12242340075409,5.698378576168041,4.03172269658116,4.0,0.8446459280729509,43542.60512307653,18606.858688596316,24935.746434480214
R1_c5d534fd_SubsetKN,65,R1_placeholder,180,20,200,2412,2412,33,33,10979.075358746686,8669.852389710042,56.00088194180901,78.72304083958399,7.238381949145713,4.432447844218057,4.0,0.9097040121619956,47870.436717555014,19478.519730116124,28391.91698743889
R1_c5d534fd_SubsetKN,66,R1_placeholder,180,20,200,2534,2534,16,16,11390.300172021858,13950.032240038512,56.26519964385003,78.73698915118311,10.168617553353668,4.5347248452456315,4.0,0.9806769351915149,48975.028328652814,21101.96114998049,27873.067178672325
R1_c5d534fd_SubsetKN,67,R1_placeholder,180,20,200,2486,2486,11,11,11882.347886772717,7127.6809241396395,56.54394296173023,78.87172681479989,5.624508365828076,4.664559333795133,4.0,0.8936899259713552,50377.240804987436,20615.64719344335,29761.593611544085
R1_c5d534fd_SubsetKN,68,R1_placeholder,180,20,200,2360,2360,42,42,11760.790992343762,7249.5725643670485,54.4146242093507,78.90032976775635,7.081069870113296,4.1313845774158,4.0,0.8822479776956919,44618.95343609064,19885.661593021505,24733.291843069135
R1_c5d534fd_SubsetKN,69,R1_placeholder,180,20,200,2571,2571,20,20,12073.26521573568,12694.10498202277,54.40968585917898,80.02837377571052,9.801145980702328,4.862455679546954,4.0,0.9990210110930919,52514.5213391071,21592.14305601557,30922.37828309153
R1_c5d534fd_SubsetKN,70,R1_placeholder,180,20,200,2531,2531,26,26,12051.990368232462,13428.39136933963,56.01278812984862,79.16715199223036,10.645001098926933,4.792362819023274,4.0,1.011496191927439,51757.518445451366,20977.71155972025,30779.806885731115
R1_c5d534fd_SubsetKN,71,R1_placeholder,180,20,200,2530,2530,62,62,11646.14418692853,15635.736758519586,53.58793092325815,77.84440534663308,13.959121067998678,4.423399478414264,4.0,1.0529959811588272,47772.71436687405,20829.13542969001,26943.578937184036
R1_c5d534fd_SubsetKN,72,R1_placeholder,180,20,200,2301,2301,21,21,11450.280944914524,6400.175842695398,55.629703503163626,78.55023669341332,5.459159502938325,4.022773475092631,4.0,0.8388038673560889,43445.953531000414,18567.595977520075,24878.35755348034
R1_c5d534fd_SubsetKN,73,R1_placeholder,180,20,200,2593,2593,19,19,10931.711764955542,18939.94967444713,55.9166288961178,77.86570409285918,13.792624873619793,4.717600058975904,4.0,1.0729642520099252,50950.08063693976,22073.95105979455,28876.129577145213
R1_c5d534fd_SubsetKN,74,R1_placeholder,180,20,200,2363,2363,22,22,11002.016904169153,6187.265106508649,56.66960842254927,78.43468589077973,4.986665023059206,4.311146544263635,4.0,0.8517488311780739,46560.38267804726,18347.267101331177,28213.11557671608
R1_c5d534fd_SubsetKN,75,R1_placeholder,180,20,200,2225,2225,13,13,11557.104520094483,4291.2800017593,55.6421068657571,77.63284220416413,3.5428520890135258,3.8945173057222218,4.0,0.7874796435080675,42060.78690179999,18330.220859162015,23730.566042637976
R1_c5d534fd_SubsetKN,76,R1_placeholder,180,20,200,2513,2513,26,26,10940.776973006306,9487.158577373317,55.340959534120216,76.45144833089549,7.490356644300535,4.257932873165342,4.0,0.901142272231096,45985.675030185696,20074.821825735446,25910.85320445025
R1_c5d534fd_SubsetKN,77,R1_placeholder,180,20,200,2543,2543,27,27,11826.923682879376,11459.50045193143,53.69727852915232,79.51230306874287,9.31601952355489,4.59719832364525,4.0,0.9674048556820819,49649.7418953687,21029.25577368858,28620.486121680122
R1_c5d534fd_SubsetKN,78,R1_placeholder,180,20,200,2504,2504,21,21,11129.975868481448,13138.419368986655,58.389052693579856,78.17445729771508,9.64672281802277,4.59237770564714,4.0,0.974105705409402,49597.679220989114,20225.6223590039,29372.056861985213
R1_c5d534fd_SubsetKN,79,R1_placeholder,180,20,200,2494,2494,21,21,11163.373749022761,9414.198563146982,55.908673928817976,78.94047158243383,7.152758414880362,4.554161706031134,5.0,1.01760633108707,49184.94642513624,21363.237454269954,27821.708970866282
R1_c5d534fd_SubsetKN,80,R1_placeholder,180,20,200,2499,2499,21,21,12346.372573964665,9030.96425825128,55.327782061939956,80.27333349702232,7.4704926908837495,4.845438519544424,4.0,0.9477170677967771,52330.736011079774,20943.564729677077,31387.171281402698
R1_c5d534fd_SubsetKN,81,R1_placeholder,180,20,200,2555,2555,21,21,12362.380068278006,13201.774266527473,53.94987971510871,79.23152201825503,10.126858323142834,4.6026348113899225,4.0,0.9852148918356831,49708.45596301116,21109.285884238052,28599.17007877311
R1_c5d534fd_SubsetKN,82,R1_placeholder,180,20,200,2428,2428,22,22,10807.590723711075,8693.764758025673,55.32013036756465,78.63143475134295,6.721844425062348,4.353115468507986,4.0,0.8922887608748321,47013.64705988625,20069.24449424309,26944.402565643162
R1_c5d534fd_SubsetKN,83,R1_placeholder,180,20,200,2592,2592,48,48,12003.854263639709,17863.460814588852,54.01561942579842,77.48006958036278,14.535361098765994,4.514528168982134,4.0,1.0726342770635564,48756.90422500705,21341.05450741938,27415.84971758767
R1_c5d534fd_SubsetKN,84,R1_placeholder,180,20,200,2444,2444,19,19,11541.869345666457,6950.440121350548,55.6774311976292,77.7025959424673,5.920574886701304,4.438162837155336,4.0,0.881922488830312,47932.15864127764,19545.799698030634,28386.358943247003
R1_c5d534fd_SubsetKN,85,R1_placeholder,180,20,200,2400,2400,18,18,11731.476952489395,7822.733964357145,54.89555023534383,78.17527210830796,6.26475764526909,4.301948955887932,4.0,0.8784007231553723,46461.04872358966,20152.103774423158,26308.9449491665
R1_c5d534fd_SubsetKN,86,R1_placeholder,180,20,200,2390,2390,37,37,11553.31375289658,10645.393751085752,55.521374343495545,78.71410457423538,9.742431416409714,4.425790426130286,4.0,0.9628296215849168,47798.53660220708,19769.4346450202,28029.101957186882
R1_c5d534fd_SubsetKN,87,R1_placeholder,180,20,200,2600,2600,65,65,11122.84926536828,16728.797081624685,54.79932325811281,78.53843509827996,13.672273710095272,4.719688803800977,4.0,1.0705523980918341,50972.639081050555,21525.42445434956,29447.214626700996
R1_c5d534fd_SubsetKN,88,R1_placeholder,180,20,200,2453,2453,14,14,12016.729767276955,9502.678274263799,55.37193860651599,78.20287819808243,7.147581830564571,4.354450832050881,4.0,0.9015185343618827,47028.068986149505,20391.03067857024,26637.038307579263
R1_c5d534fd_SubsetKN,89,R1_placeholder,180,20,200,2405,2405,19,19,10759.628514306121,11187.757833417147,55.41389061680284,78.5406621809566,8.273452879801166,4.34248580899673,4.0,0.9246871407154776,46898.846737164684,20644.224895532796,26254.621841631888
R1_c5d534fd_SubsetKN,90,R1_placeholder,180,20,200,2584,2584,19,19,10709.929474648514,12282.933391036044,55.360670482855525,79.18695719073263,9.220359405369367,4.824377124214686,4.0,0.9835293000522328,52103.272941518604,20758.426525067363,31344.84641645124
